Name,Epoch,RA,Dec,type,redshift,Distance_Mpc,Rest_DeltaT,Peak Luminosity,RMS,Flux_mjy,RMS_mjy,File Path,fits_path,center_lum,Detection,Gaussian Did Subtract,Gaussian Fit Success,Gaussian Fit Error,Brightest In Center,Brightest Y,Brightest X,Brightest Value,Final Brightest In Center,Final Brightest Y,Final Brightest X,Final Brightest Value,New Peak 3x3,New RMS,New SNR,New Detection,Gaussian Amp,Gaussian Sigma X,Gaussian Sigma Y,Gaussian Offset,Gaussian Adjusted File Path
ZTF21aawiwqh,3,16:17:53.63,+32:06:32.7,SN Ia,0.063,270.0,614.0105092156808,3.161335384175682e+28,1.0960007208322837e+28,0.3624313685577363,0.1256528539427918,final_luminosity_arrays\ZTF21aawiwqh_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aawiwqh_epoch_3.fits,2.273575695278472e+28,False,False,False,Original Detection is False; no Gaussian subtraction attempted,,,,,False,1,2,4.578952989494653e+28,3.161335384175682e+28,1.0960166468833863e+28,2.8843862847933925,False,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF21aawiwqh_epoch_3_gaussian_adjusted_13x13_lum.npy
ZTF21aaxtsqe,1,15:33:50.10,+30:56:14.3,SN Ia,0.068,291.42857142857144,-1223.0735343622832,5.085446068172328e+28,1.2731744366640453e+28,0.5004348349757493,0.1252889301935719,final_luminosity_arrays\ZTF21aaxtsqe_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aaxtsqe_epoch_1.fits,3.774010822883565e+28,False,False,False,Original Detection is False; no Gaussian subtraction attempted,,,,,True,5,5,5.085446068172328e+28,5.085446068172328e+28,1.27319293723686e+28,3.9942462131536707,False,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF21aaxtsqe_epoch_1_gaussian_adjusted_13x13_lum.npy
ZTF21aaxtsqe,2,15:33:50.10,+30:56:14.3,SN Ia,0.068,291.42857142857144,-190.30199878175884,3.935147158020063e+28,1.4165617363979114e+28,0.3872393281199038,0.1393992051642761,final_luminosity_arrays\ZTF21aaxtsqe_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aaxtsqe_epoch_2.fits,3.7027611468830006e+28,False,False,False,Original Detection is False; no Gaussian subtraction attempted,,,,,False,12,5,5.141031983150669e+28,3.935147158020063e+28,1.4165823205400342e+28,2.7779163278840677,False,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF21aaxtsqe_epoch_2_gaussian_adjusted_13x13_lum.npy
ZTF21aaxtsqe,3,15:33:50.10,+30:56:14.3,SN Ia,0.068,291.42857142857144,591.5332072107504,5.826689003101802e+28,1.2449351568100303e+28,0.57337706675753,0.1225099950685337,final_luminosity_arrays\ZTF21aaxtsqe_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aaxtsqe_epoch_3.fits,4.725301415602256e+28,True,False,False,,True,13.0,14.0,5.826689003101802e+28,True,5,6,5.826689003101802e+28,5.826689003101802e+28,1.2449532470362046e+28,4.680247243800598,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF21aaxtsqe_epoch_3_gaussian_adjusted_13x13_lum.npy
ZTF21aaxxjen,1,11:05:39.37,+19:27:37.1,SN Ia,0.097,415.7142857142857,-676.5648000016164,9.812851898983973e+28,2.6127378947666827e+28,0.4745566693600266,0.1263557447887457,final_luminosity_arrays\ZTF21aaxxjen_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aaxxjen_epoch_1.fits,4.963792911398653e+28,False,False,False,Original Detection is False; no Gaussian subtraction attempted,,,,,True,7,5,9.812851898983973e+28,9.812851898983973e+28,2.612775860615097e+28,3.7557189833627143,False,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF21aaxxjen_epoch_1_gaussian_adjusted_13x13_lum.npy
ZTF21aaxxjen,2,11:05:39.37,+19:27:37.1,SN Ia,0.097,415.7142857142857,182.14076061825605,1.2094478984444793e+29,2.5721667521288937e+28,0.5848978180438278,0.124393666252205,final_luminosity_arrays\ZTF21aaxxjen_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aaxxjen_epoch_2.fits,7.161905418711424e+28,True,False,False,,True,14.0,13.0,1.2094478984444793e+29,True,6,5,1.2094478984444793e+29,1.2094478984444793e+29,2.5722041284356426e+28,4.701990347787983,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF21aaxxjen_epoch_2_gaussian_adjusted_13x13_lum.npy
ZTF21aaxxjen,3,11:05:39.37,+19:27:37.1,SN Ia,0.097,415.7142857142857,998.9137779382196,9.90448064240315e+28,2.890530646256085e+28,0.478987902170047,0.1397901999178519,final_luminosity_arrays\ZTF21aaxxjen_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aaxxjen_epoch_3.fits,3.2859637143784043e+28,False,False,False,Original Detection is False; no Gaussian subtraction attempted,,,,,True,6,5,9.90448064240315e+28,9.90448064240315e+28,2.8905726487273526e+28,3.426476980872232,False,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF21aaxxjen_epoch_3_gaussian_adjusted_13x13_lum.npy
ZTF21aaxyecd,1,12:57:00.83,+40:26:04.0,SN Ia,0.06124,262.45714285714286,-704.142230313089,5.236398548734293e+28,1.2190643134984963e+28,0.6353289354592562,0.1479104540549219,final_luminosity_arrays\ZTF21aaxyecd_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aaxyecd_epoch_1.fits,4.587744607212634e+28,True,False,False,,True,15.0,13.0,5.236398548734293e+28,True,7,5,5.236398548734293e+28,5.236398548734293e+28,1.2190820277939217e+28,4.295361943945805,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF21aaxyecd_epoch_1_gaussian_adjusted_13x13_lum.npy
ZTF21aaxyecd,2,12:57:00.83,+40:26:04.0,SN Ia,0.06124,262.45714285714286,185.383230468638,5.178134454789397e+28,1.0409710463888907e+28,0.6282597896642982,0.1263021962209198,final_luminosity_arrays\ZTF21aaxyecd_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aaxyecd_epoch_2.fits,5.178134454789397e+28,True,False,False,,True,14.0,14.0,5.178134454789397e+28,True,6,6,5.178134454789397e+28,5.178134454789397e+28,1.0409861728005496e+28,4.974258630985212,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF21aaxyecd_epoch_2_gaussian_adjusted_13x13_lum.npy
ZTF21aaxyecd,3,12:57:00.83,+40:26:04.0,SN Ia,0.06124,262.45714285714286,1072.0818094894062,6.852547231234852e+28,1.0028430830068342e+28,0.8314152364619076,0.121676087234229,final_luminosity_arrays\ZTF21aaxyecd_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aaxyecd_epoch_3.fits,6.312980568423793e+28,True,False,False,,True,14.0,13.0,6.852547231234852e+28,True,6,5,6.852547231234852e+28,6.852547231234852e+28,1.0028576553788089e+28,6.833020812556338,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF21aaxyecd_epoch_3_gaussian_adjusted_13x13_lum.npy
ZTF21aazazvw,1,12:27:21.86,+80:10:07.7,SN Ia,0.0335,143.57142857142858,-1285.1709737787116,2.3192125513837345e+28,3.584658056512015e+27,0.9403450530953704,0.1453452142619147,final_luminosity_arrays\ZTF21aazazvw_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aazazvw_epoch_1.fits,8.624230025084565e+27,True,True,True,,False,13.0,12.0,3.0821597419117155e+28,False,7,4,1.5402836613375365e+28,1.3250866463226672e+28,3.7892417317696896e+27,3.4969704762113762,False,1.9438493004882261e+28,1.051123480662621,1.2083974683168095,1.1383104414234894e+28,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF21aazazvw_epoch_1_gaussian_adjusted_13x13_lum.npy
ZTF21aazazvw,2,12:27:21.86,+80:10:07.7,SN Ia,0.0335,143.57142857142858,-234.3727154332836,3.277537439620914e+28,3.938900715513773e+27,1.3289062771946192,0.159708502018131,final_luminosity_arrays\ZTF21aazazvw_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aazazvw_epoch_2.fits,2.182443511643228e+28,True,False,False,,True,13.0,13.0,3.277537439620914e+28,True,5,5,3.277537439620914e+28,3.277537439620914e+28,3.9389579519123385e+27,8.320823628060541,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF21aazazvw_epoch_2_gaussian_adjusted_13x13_lum.npy
ZTF21aazazvw,3,12:27:21.86,+80:10:07.7,SN Ia,0.0335,143.57142857142858,663.5469749392369,4.402597364632527e+28,3.265789915849164e+27,1.7850716831162572,0.1324162381935428,final_luminosity_arrays\ZTF21aazazvw_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aazazvw_epoch_3.fits,3.2453716726751324e+28,True,True,True,,False,13.0,12.0,4.668536813203507e+28,True,6,6,1.816033124565998e+28,1.816033124565998e+28,3.188270155338177e+27,5.69598257389005,True,4.72091707516779e+28,1.571070269512237,1.1403398583426003,2.0906092231906287e+27,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF21aazazvw_epoch_3_gaussian_adjusted_13x13_lum.npy
ZTF21abalnud,1,09:13:10.03,+51:32:02.0,SN Ia,0.0968,414.8571428571428,-687.6954971702279,2.9000277992486773e+29,2.424783072221253e+28,1.4082759153097877,0.1177510512649565,final_luminosity_arrays\ZTF21abalnud_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21abalnud_epoch_1.fits,4.238236283185178e+28,True,True,True,,False,16.0,15.0,4.061088653909446e+29,False,8,6,9.007120813659918e+28,6.162432003961657e+28,2.4368073402004514e+28,2.5288958639851833,False,3.167233733600707e+29,0.9048051213064918,1.2583465780526784,0.0,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF21abalnud_epoch_1_gaussian_adjusted_13x13_lum.npy
ZTF21abalnud,2,09:13:10.03,+51:32:02.0,SN Ia,0.0968,414.8571428571428,178.4605932747028,2.3297365310331174e+29,2.94344578385662e+28,1.1313380673527722,0.1429380794352953,final_luminosity_arrays\ZTF21abalnud_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21abalnud_epoch_2.fits,5.070413086412614e+28,True,True,True,,False,16.0,14.0,3.5272955013689e+29,False,8,7,8.234856570310168e+28,3.3805392030633408e+28,2.8681583546143597e+28,1.1786445464646855,False,3.1084069944356278e+29,1.1231153793196331,1.1931906302590023,4.188885069332723e+28,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF21abalnud_epoch_2_gaussian_adjusted_13x13_lum.npy
ZTF21abalnud,3,09:13:10.03,+51:32:02.0,SN Ia,0.0968,414.8571428571428,1045.5284269727335,2.220676337204136e+29,2.639340357556422e+28,1.0783775942400105,0.1281702702846719,final_luminosity_arrays\ZTF21abalnud_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21abalnud_epoch_3.fits,7.10544086619601e+27,True,True,True,,False,16.0,15.0,3.250652653322898e+29,False,7,9,7.46058620926809e+28,3.5485938178540596e+28,2.6026349333175195e+28,1.363461994775713,False,3.262190771638173e+29,1.0520362699822974,1.1256799911574358,0.0,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF21abalnud_epoch_3_gaussian_adjusted_13x13_lum.npy
ZTF21abasfmq,1,13:21:09.17,+23:49:58.4,SN Ia,0.06429,275.5285714285714,-1248.9734940664844,7.646561708696656e+28,1.061690257590841e+28,0.841813045553863,0.1168836047210585,final_luminosity_arrays\ZTF21abasfmq_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21abasfmq_epoch_1.fits,6.820210506335093e+28,True,False,False,,True,13.0,14.0,7.646561708696656e+28,True,5,6,7.646561708696656e+28,7.646561708696656e+28,1.0617056850745791e+28,7.202148218844214,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF21abasfmq_epoch_1_gaussian_adjusted_13x13_lum.npy
ZTF21abasfmq,2,13:21:09.17,+23:49:58.4,SN Ia,0.06429,275.5285714285714,-286.8297174642425,5.005808876758435e+28,1.3326351151010824e+28,0.5510915070772171,0.1467124661992575,final_luminosity_arrays\ZTF21abasfmq_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21abasfmq_epoch_2.fits,1.7060270686603817e+28,False,False,False,Original Detection is False; no Gaussian subtraction attempted,,,,,True,5,6,5.005808876758435e+28,5.005808876758435e+28,1.3326544797005219e+28,3.756269125274959,False,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF21abasfmq_epoch_2_gaussian_adjusted_13x13_lum.npy
ZTF21abasfmq,3,13:21:09.17,+23:49:58.4,SN Ia,0.06429,275.5285714285714,579.4755188905104,7.6052592172704835e+28,1.0725717664265886e+28,0.8372660377062857,0.1180815718008472,final_luminosity_arrays\ZTF21abasfmq_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21abasfmq_epoch_3.fits,5.281985218387285e+28,True,False,False,,True,13.0,15.0,7.6052592172704835e+28,True,5,7,7.6052592172704835e+28,7.6052592172704835e+28,1.0725873520301732e+28,7.090573278600938,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF21abasfmq_epoch_3_gaussian_adjusted_13x13_lum.npy
ZTF21abdcauj,1,15:48:39.96,+20:03:33.6,SN Ia,0.09778,419.0571428571429,-1225.4694747582455,1.352915314261147e+29,2.805532925284138e+28,0.6438828422687948,0.1335235653240885,final_luminosity_arrays\ZTF21abdcauj_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21abdcauj_epoch_1.fits,1.352915314261147e+29,True,False,False,,True,14.0,14.0,1.352915314261147e+29,True,6,6,1.352915314261147e+29,1.352915314261147e+29,2.80557369264851e+28,4.822241232893696,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF21abdcauj_epoch_1_gaussian_adjusted_13x13_lum.npy
ZTF21abdcauj,2,15:48:39.96,+20:03:33.6,SN Ia,0.09778,419.0571428571429,-292.6778407332134,1.0555278574641222e+29,3.6948789496770754e+28,0.5023494595661759,0.1758501589325817,final_luminosity_arrays\ZTF21abdcauj_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21abdcauj_epoch_2.fits,7.977364332215032e+28,False,False,False,Original Detection is False; no Gaussian subtraction attempted,,,,,False,4,11,1.096513334997684e+29,1.0555278574641222e+29,3.6949326401809704e+28,2.856690392635749,False,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF21abdcauj_epoch_2_gaussian_adjusted_13x13_lum.npy
ZTF21abdcauj,3,15:48:39.96,+20:03:33.6,SN Ia,0.09778,419.0571428571429,540.8224963106387,1.1789229977924812e+29,3.736911719055411e+28,0.561075983569026,0.1778506220806918,final_luminosity_arrays\ZTF21abdcauj_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21abdcauj_epoch_3.fits,1.1789229977924812e+29,False,False,False,Original Detection is False; no Gaussian subtraction attempted,,,,,False,12,10,1.2523057017759079e+29,1.1789229977924813e+29,3.736966020339956e+28,3.1547597472808526,False,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF21abdcauj_epoch_3_gaussian_adjusted_13x13_lum.npy
ZTF21abiacmi,1,00:31:29.36,+17:23:00.0,SN Ia,0.038,162.85714285714286,-748.9306358382759,1.438691030029653e+28,4.919003696247263e+27,0.4533531609922647,0.1550074500366121,final_luminosity_arrays\ZTF21abiacmi_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21abiacmi_epoch_1.fits,5.98247166192728e+27,False,False,False,Original Detection is False; no Gaussian subtraction attempted,,,,,False,4,8,3.050678932451798e+28,1.438691030029653e+28,4.919075174580034e+27,2.924718527304233,False,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF21abiacmi_epoch_1_gaussian_adjusted_13x13_lum.npy
ZTF21abiacmi,2,00:31:29.36,+17:23:00.0,SN Ia,0.038,162.85714285714286,128.71868978792833,2.7169595319887565e+28,4.0532901353275593e+27,0.8561547729186714,0.1277271185250391,final_luminosity_arrays\ZTF21abiacmi_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21abiacmi_epoch_2.fits,6.971814327001312e+27,True,True,True,,False,11.0,14.0,4.464516421011535e+28,False,5,8,2.5140529604303213e+28,2.4011033833005153e+28,4.1221192629136084e+27,5.824924584067857,False,3.106227931306601e+28,1.0993572391787725,1.0335755769133115,1.3582884897049344e+28,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF21abiacmi_epoch_2_gaussian_adjusted_13x13_lum.npy
ZTF21abiacmi,3,00:31:29.36,+17:23:00.0,SN Ia,0.038,162.85714285714286,1064.171483622225,2.546187949941979e+28,4.5470172516680495e+27,0.8023420814424753,0.1432854278989994,final_luminosity_arrays\ZTF21abiacmi_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21abiacmi_epoch_3.fits,8.13051316652399e+27,True,True,True,,False,11.0,14.0,4.426889945826055e+28,False,4,8,2.8696058490646716e+28,2.1113120173947957e+28,4.546027646921576e+27,4.644300874026818,False,3.2071288985901594e+28,1.154580982154375,1.1100861429812603,1.2197610472358955e+28,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF21abiacmi_epoch_3_gaussian_adjusted_13x13_lum.npy
ZTF21abidtrd,1,18:52:59.93,+28:57:34.8,SN Ia,0.048,205.7142857142857,-732.143702290291,7.712351062361674e+28,8.459509043272842e+27,1.5231427969411022,0.1670726266738863,final_luminosity_arrays\ZTF21abidtrd_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21abidtrd_epoch_1.fits,5.976790207014588e+28,True,False,False,,True,14.0,15.0,7.712351062361674e+28,True,6,7,7.712351062361674e+28,7.712351062361674e+28,8.459631968897586e+27,9.116650807879891,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF21abidtrd_epoch_1_gaussian_adjusted_13x13_lum.npy
ZTF21abidtrd,2,18:52:59.93,+28:57:34.8,SN Ia,0.048,205.7142857142857,129.49751908375475,8.360621483642309e+28,7.933766727229145e+27,1.6511722933501012,0.1566893822981524,final_luminosity_arrays\ZTF21abidtrd_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21abidtrd_epoch_2.fits,7.96585361296538e+28,True,False,False,,True,14.0,15.0,8.360621483642309e+28,True,6,7,8.360621483642309e+28,8.360621483642309e+28,7.933882013261294e+27,10.5378696956518,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF21abidtrd_epoch_2_gaussian_adjusted_13x13_lum.npy
ZTF21abidtrd,3,18:52:59.93,+28:57:34.8,SN Ia,0.048,205.7142857142857,1079.8791984730676,6.889633877440957e+28,9.652575617551504e+27,1.3606611173599965,0.1906353139813798,final_luminosity_arrays\ZTF21abidtrd_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21abidtrd_epoch_3.fits,5.6549152910103065e+28,True,False,False,,True,14.0,15.0,6.889633877440957e+28,True,6,7,6.889633877440957e+28,6.889633877440957e+28,9.652715879696993e+27,7.137508203191026,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF21abidtrd_epoch_3_gaussian_adjusted_13x13_lum.npy
ZTF21abjwtrk,1,14:04:52.53,+21:38:01.5,SN IIb,0.0165,70.71428571428571,-1366.658240922741,4.0783660649878494e+27,8.555523916080334e+26,0.6816392997279764,0.1429951598260646,final_luminosity_arrays\ZTF21abjwtrk_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21abjwtrk_epoch_1.fits,2.6482121994716355e+27,True,True,True,,False,14.0,12.0,4.673171853024867e+27,False,4,1,2.2186007574272734e+27,7.450364599282429e+26,6.670870737017423e+26,1.1168503922493216,False,3.935000129832271e+27,3.353732063990264,3.180584620280123,0.0,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF21abjwtrk_epoch_1_gaussian_adjusted_13x13_lum.npy
ZTF21abjwtrk,2,14:04:52.53,+21:38:01.5,SN IIb,0.0165,70.71428571428571,-332.7182507604192,5.320891863530591e+27,1.16215179092457e+27,0.8893093327060343,0.1942395143949777,final_luminosity_arrays\ZTF21abjwtrk_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21abjwtrk_epoch_2.fits,2.719223743551834e+27,True,True,True,,False,12.0,10.0,5.980277409497375e+27,True,6,5,4.2647615579483413e+27,4.2647615579483413e+27,1.0644362017075203e+27,4.006591988422607,True,5.086191638668902e+27,2.042915018728177,2.012747789876811,0.0,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF21abjwtrk_epoch_2_gaussian_adjusted_13x13_lum.npy
ZTF21abjwtrk,3,14:04:52.53,+21:38:01.5,SN IIb,0.0165,70.71428571428571,565.4617787526157,4.786066625717978e+27,1.1594221797503136e+27,0.7999211084097624,0.1937832931396175,final_luminosity_arrays\ZTF21abjwtrk_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21abjwtrk_epoch_3.fits,2.954741243597303e+27,True,True,True,,False,12.0,10.0,5.204910056375846e+27,False,7,4,5.187167894873111e+27,4.7839961257260627e+27,1.1164239658269742e+27,4.285106977421781,False,2.2060817536068296e+27,1.1341459090199042,1.1383348661362511,2.998828302769016e+27,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF21abjwtrk_epoch_3_gaussian_adjusted_13x13_lum.npy
ZTF21ablwehd,1,02:11:34.00,+43:58:47.1,SN II,0.017,72.85714285714286,-805.8957718779776,8.658281098250892e+26,7.670640299192452e+26,0.1363233168376609,0.1207748178800879,final_luminosity_arrays\ZTF21ablwehd_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21ablwehd_epoch_1.fits,-5.605250962599246e+26,False,False,False,Original Detection is False; no Gaussian subtraction attempted,,,,,False,1,6,2.1774733594435756e+27,8.658281098250892e+26,7.670751761718957e+26,1.1287395769291115,False,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF21ablwehd_epoch_1_gaussian_adjusted_13x13_lum.npy
ZTF21ablwehd,2,02:11:34.00,+43:58:47.1,SN II,0.017,72.85714285714286,102.65880039340892,1.2988663355047247e+27,1.0532190772374756e+27,0.2045045257546007,0.1658301488267961,final_luminosity_arrays\ZTF21ablwehd_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21ablwehd_epoch_2.fits,-1.412644004769053e+27,False,False,False,Original Detection is False; no Gaussian subtraction attempted,,,,,False,8,0,3.1646896466426636e+27,1.2988663355047247e+27,1.0532343816259923e+27,1.2332168016576934,False,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF21ablwehd_epoch_2_gaussian_adjusted_13x13_lum.npy
ZTF21ablwehd,3,02:11:34.00,+43:58:47.1,SN II,0.017,72.85714285714286,1030.879056047293,7.707046144387273e+27,1.097642116290236e+27,1.2134626740589738,0.1728245902841044,final_luminosity_arrays\ZTF21ablwehd_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21ablwehd_epoch_3.fits,7.059247206261783e+27,True,False,False,,True,14.0,15.0,7.707046144387273e+27,True,6,7,7.707046144387273e+27,7.707046144387273e+27,1.0976580661925529e+27,7.021354264831039,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF21ablwehd_epoch_3_gaussian_adjusted_13x13_lum.npy
ZTF21abqfttg,1,18:31:10.04,+26:57:17.9,SN Ia,0.07,300.00000000000006,-763.8298070049523,4.778877111391908e+29,1.466103921966035e+28,4.437783267349006,0.1361480080814233,final_luminosity_arrays\ZTF21abqfttg_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21abqfttg_epoch_1.fits,3.259809124331753e+29,True,False,False,,True,15.0,13.0,4.7788771113919075e+29,True,7,5,4.7788771113919075e+29,4.7788771113919075e+29,1.4661252260085777e+28,32.595286041166226,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF21abqfttg_epoch_1_gaussian_adjusted_13x13_lum.npy
ZTF21abqfttg,2,18:31:10.04,+26:57:17.9,SN Ia,0.07,300.00000000000006,54.86178178009446,4.814935566733929e+29,1.435605978488642e+28,4.47126803919673,0.1333158526026638,final_luminosity_arrays\ZTF21abqfttg_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21abqfttg_epoch_2.fits,4.700187661154994e+29,True,False,False,,True,14.0,13.0,4.814935566733929e+29,True,6,5,4.814935566733929e+29,4.814935566733929e+29,1.43562683936377e+28,33.53890742853327,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF21abqfttg_epoch_2_gaussian_adjusted_13x13_lum.npy
