Name,Epoch,RA,Dec,type,redshift,Distance_Mpc,Rest_DeltaT,File Path,RMS
ZTF21acfjeqk,1,07:59:59.01,-00:09:10.7,SN Ia,0.061,261.42857142857144,-1278.6173421299677,final_luminosity_arrays\ZTF21acfjeqk_epoch_1_lum.npy,2.8286306639095538e+28
ZTF21acfjeqk,2,07:59:59.01,-00:09:10.7,SN Ia,0.061,261.42857142857144,-387.0056550423145,final_luminosity_arrays\ZTF21acfjeqk_epoch_2_lum.npy,2.128501547207634e+28
ZTF21acfjeqk,3,07:59:59.01,-00:09:10.7,SN Ia,0.061,261.42857142857144,496.1234684261115,final_luminosity_arrays\ZTF21acfjeqk_epoch_3_lum.npy,2.01597241493019e+28
ZTF21acfjxdx,1,10:00:59.17,+07:08:17.8,SN Ia-SC,0.06174,264.6,-1324.733053106959,final_luminosity_arrays\ZTF21acfjxdx_epoch_1_lum.npy,1.26169725529584e+28
ZTF21acfjxdx,2,10:00:59.17,+07:08:17.8,SN Ia-SC,0.06174,264.6,-396.0687850187265,final_luminosity_arrays\ZTF21acfjxdx_epoch_2_lum.npy,1.0481256052391308e+28
ZTF21acfkkad,1,16:39:38.26,+71:56:23.8,SN Ia,0.072,308.57142857142856,-1354.647388059729,final_luminosity_arrays\ZTF21acfkkad_epoch_1_lum.npy,1.3822809525223035e+28
ZTF21acfkkad,2,16:39:38.26,+71:56:23.8,SN Ia,0.072,308.57142857142856,-356.5130597015203,final_luminosity_arrays\ZTF21acfkkad_epoch_2_lum.npy,1.4048768343771892e+28
ZTF21acfkkad,3,16:39:38.26,+71:56:23.8,SN Ia,0.072,308.57142857142856,477.4421641790767,final_luminosity_arrays\ZTF21acfkkad_epoch_3_lum.npy,1.2750894862087643e+28
ZTF21acfmxeu,1,00:11:17.03,+12:58:05.7,SN Ia,0.0876,375.4285714285714,-1923.8828613461176,final_luminosity_arrays\ZTF21acfmxeu_epoch_1_lum.npy,2.551285313001584e+28
ZTF21acfmxeu,2,00:11:17.03,+12:58:05.7,SN Ia,0.0876,375.4285714285714,-968.5684075027928,final_luminosity_arrays\ZTF21acfmxeu_epoch_2_lum.npy,3.056103936092148e+28
ZTF21acfmxeu,3,00:11:17.03,+12:58:05.7,SN Ia,0.0876,375.4285714285714,-133.7026480323991,final_luminosity_arrays\ZTF21acfmxeu_epoch_3_lum.npy,2.417138030050005e+28
ZTF21acfqldh,1,18:54:34.20,+46:00:30.9,SN Ia-91T,0.092,394.2857142857143,-1336.2765567766965,final_luminosity_arrays\ZTF21acfqldh_epoch_1_lum.npy,1.896211473425775e+28
ZTF21acfqldh,2,18:54:34.20,+46:00:30.9,SN Ia-91T,0.092,394.2857142857143,-380.2326007327406,final_luminosity_arrays\ZTF21acfqldh_epoch_2_lum.npy,2.7563520739955357e+28
ZTF21acfqldh,3,18:54:34.20,+46:00:30.9,SN Ia-91T,0.092,394.2857142857143,474.1630036628638,final_luminosity_arrays\ZTF21acfqldh_epoch_3_lum.npy,2.0059536847406755e+28
ZTF21acfslmr,1,22:42:59.45,+07:03:36.9,SN Ia,0.0699,299.57142857142856,-1348.0030584160118,final_luminosity_arrays\ZTF21acfslmr_epoch_1_lum.npy,1.0170750666506093e+28
ZTF21acfslmr,2,22:42:59.45,+07:03:36.9,SN Ia,0.0699,299.57142857142856,-390.9042641361725,final_luminosity_arrays\ZTF21acfslmr_epoch_2_lum.npy,1.583038646901029e+28
ZTF21acfslmr,3,22:42:59.45,+07:03:36.9,SN Ia,0.0699,299.57142857142856,484.8785193015319,final_luminosity_arrays\ZTF21acfslmr_epoch_3_lum.npy,1.6122959396066957e+28
ZTF21acgnagk,1,23:37:56.15,+16:42:24.9,SN Ia,0.077,330.0,-835.8215550635229,final_luminosity_arrays\ZTF21acgnagk_epoch_1_lum.npy,1.5934867112020229e+28
ZTF21acgnagk,2,23:37:56.15,+16:42:24.9,SN Ia,0.077,330.0,28.616699346876462,final_luminosity_arrays\ZTF21acgnagk_epoch_2_lum.npy,1.440722384368806e+28
ZTF21acgnagk,3,23:37:56.15,+16:42:24.9,SN Ia,0.077,330.0,923.6956222809526,final_luminosity_arrays\ZTF21acgnagk_epoch_3_lum.npy,1.666855973311652e+28
ZTF21acgpjbx,1,02:37:58.18,-01:49:53.2,SN II,0.028,120.0,-1368.2305447472777,final_luminosity_arrays\ZTF21acgpjbx_epoch_1_lum.npy,2.089413093145094e+27
ZTF21acgpjbx,2,02:37:58.18,-01:49:53.2,SN II,0.028,120.0,-365.3122568095342,final_luminosity_arrays\ZTF21acgpjbx_epoch_2_lum.npy,2.334211793815676e+27
ZTF21acgpjbx,3,02:37:58.18,-01:49:53.2,SN II,0.028,120.0,502.3920233461078,final_luminosity_arrays\ZTF21acgpjbx_epoch_3_lum.npy,2.2222225800373032e+27
ZTF21acgqhru,1,00:59:04.17,-00:12:12.0,SN II,0.01524,65.31428571428572,-1371.4757101767684,final_luminosity_arrays\ZTF21acgqhru_epoch_1_lum.npy,8.814002568246743e+26
ZTF21acgqhru,2,00:59:04.17,-00:12:12.0,SN II,0.01524,65.31428571428572,-421.94653480936745,final_luminosity_arrays\ZTF21acgqhru_epoch_2_lum.npy,9.978353866389496e+26
ZTF21acgqhru,3,00:59:04.17,-00:12:12.0,SN II,0.01524,65.31428571428572,463.55837043471286,final_luminosity_arrays\ZTF21acgqhru_epoch_3_lum.npy,8.608645364243285e+26
ZTF21acgrlmz,1,04:22:09.90,+35:39:58.0,SN II,0.015,64.28571428571429,-840.7566502460926,final_luminosity_arrays\ZTF21acgrlmz_epoch_1_lum.npy,7.563742731608562e+26
ZTF21acgrlmz,2,04:22:09.90,+35:39:58.0,SN II,0.015,64.28571428571429,25.253201970656225,final_luminosity_arrays\ZTF21acgrlmz_epoch_2_lum.npy,5.513383813019617e+26
ZTF21acgrlmz,3,04:22:09.90,+35:39:58.0,SN II,0.015,64.28571428571429,999.6374384238584,final_luminosity_arrays\ZTF21acgrlmz_epoch_3_lum.npy,5.316918121838848e+26
ZTF21acgrrnl,1,06:22:08.33,+50:25:44.7,SN II,0.0183,78.42857142857143,-863.5814024303205,final_luminosity_arrays\ZTF21acgrrnl_epoch_1_lum.npy,7.874263859318412e+26
ZTF21acgrrnl,2,06:22:08.33,+50:25:44.7,SN II,0.0183,78.42857142857143,33.99298625670686,final_luminosity_arrays\ZTF21acgrrnl_epoch_2_lum.npy,9.254717357859949e+26
ZTF21acgrrnl,3,06:22:08.33,+50:25:44.7,SN II,0.0183,78.42857142857143,941.3876636602224,final_luminosity_arrays\ZTF21acgrrnl_epoch_3_lum.npy,9.129811764179473e+26
ZTF21acguaen,1,09:45:35.44,+57:22:29.0,SN II,0.023,98.57142857142856,-1449.1225878748123,final_luminosity_arrays\ZTF21acguaen_epoch_1_lum.npy,1.2715842989753278e+27
ZTF21acguaen,2,09:45:35.44,+57:22:29.0,SN II,0.023,98.57142857142856,-403.179283866992,final_luminosity_arrays\ZTF21acguaen_epoch_2_lum.npy,1.7777655719433095e+27
ZTF21acguaen,3,09:45:35.44,+57:22:29.0,SN II,0.023,98.57142857142856,495.1589370518741,final_luminosity_arrays\ZTF21acguaen_epoch_3_lum.npy,1.3178973549588607e+27
ZTF21acgudgo,1,07:36:31.35,-01:35:17.4,SN Ia,0.06,257.1428571428572,-1287.346226414929,final_luminosity_arrays\ZTF21acgudgo_epoch_1_lum.npy,1.0814461605436306e+28
ZTF21acgudgo,2,07:36:31.35,-01:35:17.4,SN Ia,0.06,257.1428571428572,-394.8933962262499,final_luminosity_arrays\ZTF21acgudgo_epoch_2_lum.npy,1.3718400652239515e+28
ZTF21acgudgo,3,07:36:31.35,-01:35:17.4,SN Ia,0.06,257.1428571428572,489.0688679246935,final_luminosity_arrays\ZTF21acgudgo_epoch_3_lum.npy,9.899740863821962e+27
ZTF21acgumps,1,08:54:05.68,+15:05:48.4,SN Ia,0.04089,175.24285714285713,-1324.4531122403612,final_luminosity_arrays\ZTF21acgumps_epoch_1_lum.npy,4.756125155308098e+27
ZTF21acgumps,2,08:54:05.68,+15:05:48.4,SN Ia,0.04089,175.24285714285713,-346.44390857811067,final_luminosity_arrays\ZTF21acgumps_epoch_2_lum.npy,4.640070284062834e+27
ZTF21acgumps,3,08:54:05.68,+15:05:48.4,SN Ia,0.04089,175.24285714285713,448.0684798587078,final_luminosity_arrays\ZTF21acgumps_epoch_3_lum.npy,8.791455682846339e+27
ZTF21acgunkr,1,08:33:35.18,+19:44:30.1,SN II,0.026,111.42857142857144,-887.401112769213,final_luminosity_arrays\ZTF21acgunkr_epoch_1_lum.npy,1.746722412221715e+27
ZTF21acgunkr,2,08:33:35.18,+19:44:30.1,SN II,0.026,111.42857142857144,37.55015428731723,final_luminosity_arrays\ZTF21acgunkr_epoch_2_lum.npy,1.40629877998363e+27
ZTF21acgunkr,3,08:33:35.18,+19:44:30.1,SN II,0.026,111.42857142857144,910.8445012658748,final_luminosity_arrays\ZTF21acgunkr_epoch_3_lum.npy,1.814576882104945e+27
ZTF21acgupte,1,08:45:41.88,+22:48:15.3,SN Ia,0.077,330.0,-842.707520891275,final_luminosity_arrays\ZTF21acgupte_epoch_1_lum.npy,1.5471452888125002e+28
ZTF21acgupte,2,08:45:41.88,+22:48:15.3,SN Ia,0.077,330.0,63.513463324138215,final_luminosity_arrays\ZTF21acgupte_epoch_2_lum.npy,1.6322056923528129e+28
ZTF21acgupte,3,08:45:41.88,+22:48:15.3,SN Ia,0.077,330.0,915.8811513464224,final_luminosity_arrays\ZTF21acgupte_epoch_3_lum.npy,1.525494441993239e+28
ZTF21acguqsc,1,08:27:57.39,-05:39:52.9,SN Ia,0.071,304.2857142857142,-849.3109243699323,final_luminosity_arrays\ZTF21acguqsc_epoch_1_lum.npy,1.2183557045588989e+28
ZTF21acguqsc,2,08:27:57.39,-05:39:52.9,SN Ia,0.071,304.2857142857142,,final_luminosity_arrays\ZTF21acguqsc_epoch_2_lum.npy,1.6377269084928837e+28
ZTF21acguqsc,3,08:27:57.39,-05:39:52.9,SN Ia,0.071,304.2857142857142,876.1792717084992,final_luminosity_arrays\ZTF21acguqsc_epoch_3_lum.npy,1.4508139936253338e+28
ZTF21acgxwlz,1,23:47:07.08,-15:32:01.3,SN Ia,0.07,300.00000000000006,-790.9299065419864,final_luminosity_arrays\ZTF21acgxwlz_epoch_1_lum.npy,1.6029468030361245e+28
ZTF21acgxwlz,2,23:47:07.08,-15:32:01.3,SN Ia,0.07,300.00000000000006,124.02336448605094,final_luminosity_arrays\ZTF21acgxwlz_epoch_2_lum.npy,1.4375191210320803e+28
ZTF21acgxwlz,3,23:47:07.08,-15:32:01.3,SN Ia,0.07,300.00000000000006,922.1542056075464,final_luminosity_arrays\ZTF21acgxwlz_epoch_3_lum.npy,1.2349971843919994e+28
ZTF21acgxypn,1,23:47:34.29,-07:48:25.0,SN Ic-BL,0.02356,100.97142857142858,-1374.906209699593,final_luminosity_arrays\ZTF21acgxypn_epoch_1_lum.npy,1.5239001274331554e+27
ZTF21acgxypn,2,23:47:34.29,-07:48:25.0,SN Ic-BL,0.02356,100.97142857142858,-419.41752315459325,final_luminosity_arrays\ZTF21acgxypn_epoch_2_lum.npy,1.6198359649708102e+27
ZTF21acgxypn,3,23:47:34.29,-07:48:25.0,SN Ic-BL,0.02356,100.97142857142858,562.4496854115876,final_luminosity_arrays\ZTF21acgxypn_epoch_3_lum.npy,1.6163844710322645e+27
ZTF21acgxzha,1,23:57:49.10,-09:43:13.3,SN Ia,0.065,278.57142857142856,-809.6704225353197,final_luminosity_arrays\ZTF21acgxzha_epoch_1_lum.npy,1.3858982613191154e+28
ZTF21acgxzha,2,23:57:49.10,-09:43:13.3,SN Ia,0.065,278.57142857142856,118.02910798111223,final_luminosity_arrays\ZTF21acgxzha_epoch_2_lum.npy,1.691764529837656e+28
ZTF21acgxzha,3,23:57:49.10,-09:43:13.3,SN Ia,0.065,278.57142857142856,919.9070422534128,final_luminosity_arrays\ZTF21acgxzha_epoch_3_lum.npy,1.338463231068631e+28
ZTF21acgyciq,1,00:29:08.98,+04:43:16.1,SN Ia-91T,0.09,385.7142857142857,-1342.516513761355,final_luminosity_arrays\ZTF21acgyciq_epoch_1_lum.npy,2.264155778305616e+28
ZTF21acgyciq,2,00:29:08.98,+04:43:16.1,SN Ia-91T,0.09,385.7142857142857,-378.2963302751165,final_luminosity_arrays\ZTF21acgyciq_epoch_2_lum.npy,2.5736082447266787e+28
ZTF21acgyciq,3,00:29:08.98,+04:43:16.1,SN Ia-91T,0.09,385.7142857142857,441.8871559634155,final_luminosity_arrays\ZTF21acgyciq_epoch_3_lum.npy,2.2617178978149323e+28
ZTF21acgyywa,2,01:16:44.85,-21:16:52.9,SN II,0.055,235.7142857142857,-325.45480076135334,final_luminosity_arrays\ZTF21acgyywa_epoch_2_lum.npy,1.449915455643804e+28
ZTF21acgyywa,3,01:16:44.85,-21:16:52.9,SN II,0.055,235.7142857142857,577.8627347836704,final_luminosity_arrays\ZTF21acgyywa_epoch_3_lum.npy,1.1438448917819634e+28
ZTF21acgyzel,1,01:08:12.23,-19:47:23.9,SN Ia,0.049,210.0,-1270.119436985917,final_luminosity_arrays\ZTF21acgyzel_epoch_1_lum.npy,8.385591132230956e+27
ZTF21acgyzel,2,01:08:12.23,-19:47:23.9,SN Ia,0.049,210.0,-331.1299231632287,final_luminosity_arrays\ZTF21acgyzel_epoch_2_lum.npy,1.108215409432377e+28
ZTF21acgyzel,3,01:08:12.23,-19:47:23.9,SN Ia,0.049,210.0,578.3076364173243,final_luminosity_arrays\ZTF21acgyzel_epoch_3_lum.npy,8.559427457988559e+27
ZTF21acgzgvm,1,01:51:56.76,+54:23:50.2,SN Ia,0.064,274.2857142857143,-824.615586274636,final_luminosity_arrays\ZTF21acgzgvm_epoch_1_lum.npy,1.1876707433722248e+28
ZTF21acgzgvm,2,01:51:56.76,+54:23:50.2,SN Ia,0.064,274.2857142857143,-11.645661462606036,final_luminosity_arrays\ZTF21acgzgvm_epoch_2_lum.npy,1.2106784879870426e+28
ZTF21acgzgvm,3,01:51:56.76,+54:23:50.2,SN Ia,0.064,274.2857142857143,895.309225755439,final_luminosity_arrays\ZTF21acgzgvm_epoch_3_lum.npy,1.1324398007056862e+28
ZTF21acgzwsc,1,01:02:07.15,+35:45:03.0,SN Ia,0.066,282.85714285714283,-804.350646715052,final_luminosity_arrays\ZTF21acgzwsc_epoch_1_lum.npy,1.1973322665020289e+28
ZTF21acgzwsc,2,01:02:07.15,+35:45:03.0,SN Ia,0.066,282.85714285714283,5.217833585135541,final_luminosity_arrays\ZTF21acgzwsc_epoch_2_lum.npy,1.1221486425882688e+28
ZTF21acgzwsc,3,01:02:07.15,+35:45:03.0,SN Ia,0.066,282.85714285714283,938.6137060053982,final_luminosity_arrays\ZTF21acgzwsc_epoch_3_lum.npy,1.0906824390892953e+28
ZTF21achakto,1,11:04:55.31,+31:09:29.2,SN II,0.05,214.28571428571428,-868.1089285712334,final_luminosity_arrays\ZTF21achakto_epoch_1_lum.npy,6.181027668946445e+27
ZTF21achakto,2,11:04:55.31,+31:09:29.2,SN II,0.05,214.28571428571428,47.1291666668618,final_luminosity_arrays\ZTF21achakto_epoch_2_lum.npy,6.254386030036987e+27
ZTF21achakto,3,11:04:55.31,+31:09:29.2,SN II,0.05,214.28571428571428,951.8910714287664,final_luminosity_arrays\ZTF21achakto_epoch_3_lum.npy,6.056256821012034e+27
ZTF21achaubw,1,19:51:14.30,-07:05:47.3,SN Ia,0.064,274.2857142857143,-849.8872180449201,final_luminosity_arrays\ZTF21achaubw_epoch_1_lum.npy,1.0055162534388709e+28
ZTF21achaubw,2,19:51:14.30,-07:05:47.3,SN Ia,0.064,274.2857142857143,34.511278195681285,final_luminosity_arrays\ZTF21achaubw_epoch_2_lum.npy,1.0663404239077696e+28
ZTF21achaubw,3,19:51:14.30,-07:05:47.3,SN Ia,0.064,274.2857142857143,913.2706766919218,final_luminosity_arrays\ZTF21achaubw_epoch_3_lum.npy,1.295841790748568e+28
ZTF21achaudk,1,19:52:32.15,-10:09:44.2,SN Ia,0.0455,195.0,-823.8029650883283,final_luminosity_arrays\ZTF21achaudk_epoch_1_lum.npy,5.949907171496075e+27
ZTF21achaudk,2,19:52:32.15,-10:09:44.2,SN Ia,0.0455,195.0,84.85318029665493,final_luminosity_arrays\ZTF21achaudk_epoch_2_lum.npy,6.765759923833498e+27
ZTF21achaudk,3,19:52:32.15,-10:09:44.2,SN Ia,0.0455,195.0,957.1630798662388,final_luminosity_arrays\ZTF21achaudk_epoch_3_lum.npy,6.600130935086471e+27
ZTF21achauvx,1,16:37:41.78,+75:00:02.6,SN Ia,0.041,175.71428571428572,-1428.6320845338837,final_luminosity_arrays\ZTF21achauvx_epoch_1_lum.npy,7.491997160980027e+27
ZTF21achauvx,2,16:37:41.78,+75:00:02.6,SN Ia,0.041,175.71428571428572,,final_luminosity_arrays\ZTF21achauvx_epoch_2_lum.npy,7.700064780079501e+27
ZTF21achauvx,3,16:37:41.78,+75:00:02.6,SN Ia,0.041,175.71428571428572,537.7463976947429,final_luminosity_arrays\ZTF21achauvx_epoch_3_lum.npy,8.060404828026079e+27
ZTF21achaxmt,1,18:56:15.13,+33:01:09.4,SN Ia,0.08,342.85714285714283,-790.8704239862143,final_luminosity_arrays\ZTF21achaxmt_epoch_1_lum.npy,1.9424208384863209e+28
ZTF21achaxmt,2,18:56:15.13,+33:01:09.4,SN Ia,0.08,342.85714285714283,1.722168606378276,final_luminosity_arrays\ZTF21achaxmt_epoch_2_lum.npy,1.790926755255425e+28
ZTF21achaxmt,3,18:56:15.13,+33:01:09.4,SN Ia,0.08,342.85714285714283,920.2406871248968,final_luminosity_arrays\ZTF21achaxmt_epoch_3_lum.npy,1.7727229082064202e+28
ZTF21achaxze,1,20:33:30.90,-08:53:28.2,SN Ia-91T,0.092,394.2857142857143,-1299.5835559539864,final_luminosity_arrays\ZTF21achaxze_epoch_1_lum.npy,2.448717945152252e+28
ZTF21achaxze,2,20:33:30.90,-08:53:28.2,SN Ia-91T,0.092,394.2857142857143,-323.39307976351034,final_luminosity_arrays\ZTF21achaxze_epoch_2_lum.npy,3.1795709417032417e+28
ZTF21achaxze,3,20:33:30.90,-08:53:28.2,SN Ia-91T,0.092,394.2857142857143,486.1307297602991,final_luminosity_arrays\ZTF21achaxze_epoch_3_lum.npy,2.3315833385173315e+28
ZTF21achbgdo,1,18:50:20.24,+70:28:56.0,SN Ia,0.089,381.4285714285714,-1338.1971441691655,final_luminosity_arrays\ZTF21achbgdo_epoch_1_lum.npy,1.9660735953642487e+28
ZTF21achbgdo,2,18:50:20.24,+70:28:56.0,SN Ia,0.089,381.4285714285714,-357.48089072563926,final_luminosity_arrays\ZTF21achbgdo_epoch_2_lum.npy,2.546656361203259e+28
ZTF21achbgdo,3,18:50:20.24,+70:28:56.0,SN Ia,0.089,381.4285714285714,475.3933057849209,final_luminosity_arrays\ZTF21achbgdo_epoch_3_lum.npy,2.1697582054720376e+28
ZTF21achcwnd,1,01:10:13.79,+02:18:08.7,SN Ia-91T,0.12,514.2857142857143,-1292.3678571429002,final_luminosity_arrays\ZTF21achcwnd_epoch_1_lum.npy,3.3218302948324093e+28
ZTF21achcwnd,2,01:10:13.79,+02:18:08.7,SN Ia-91T,0.12,514.2857142857143,-354.86785714290033,final_luminosity_arrays\ZTF21achcwnd_epoch_2_lum.npy,4.23290845264589e+28
ZTF21achcwnd,3,01:10:13.79,+02:18:08.7,SN Ia-91T,0.12,514.2857142857143,475.4892857142424,final_luminosity_arrays\ZTF21achcwnd_epoch_3_lum.npy,4.990087328572384e+28
ZTF21achdxdn,1,23:37:45.91,+21:28:14.1,SN Ia-91T,0.071,304.2857142857142,-843.5732959852277,final_luminosity_arrays\ZTF21achdxdn_epoch_1_lum.npy,1.8102064058974344e+28
ZTF21achdxdn,2,23:37:45.91,+21:28:14.1,SN Ia-91T,0.071,304.2857142857142,67.72455648909542,final_luminosity_arrays\ZTF21achdxdn_epoch_2_lum.npy,1.6351619092631505e+28
ZTF21achdxdn,3,23:37:45.91,+21:28:14.1,SN Ia-91T,0.071,304.2857142857142,894.9887955180403,final_luminosity_arrays\ZTF21achdxdn_epoch_3_lum.npy,1.3321125156638825e+28
ZTF21acheiti,1,02:43:54.35,-20:55:06.7,SN IIP,0.03,128.57142857142858,-814.0776699029126,final_luminosity_arrays\ZTF21acheiti_epoch_1_lum.npy,3.047362746562568e+27
ZTF21acheiti,2,02:43:54.35,-20:55:06.7,SN IIP,0.03,128.57142857142858,116.01941747572816,final_luminosity_arrays\ZTF21acheiti_epoch_2_lum.npy,2.563690675881692e+27
ZTF21acheiti,3,02:43:54.35,-20:55:06.7,SN IIP,0.03,128.57142857142858,1048.0582524271845,final_luminosity_arrays\ZTF21acheiti_epoch_3_lum.npy,2.59375185748026e+27
ZTF21achgfbk,1,06:49:14.96,+72:37:24.4,SN Ib,0.036,154.28571428571428,-1406.7191119691445,final_luminosity_arrays\ZTF21achgfbk_epoch_1_lum.npy,2.802941459227398e+27
ZTF21achgfbk,2,06:49:14.96,+72:37:24.4,SN Ib,0.036,154.28571428571428,-382.5878378378702,final_luminosity_arrays\ZTF21achgfbk_epoch_2_lum.npy,4.542302729028288e+27
ZTF21achgfbk,3,06:49:14.96,+72:37:24.4,SN Ib,0.036,154.28571428571428,476.4855212354889,final_luminosity_arrays\ZTF21achgfbk_epoch_3_lum.npy,3.792994865934353e+27
ZTF21achhwdz,1,07:12:17.20,+26:46:28.8,SN Ia,0.041,175.71428571428572,-868.8405379442737,final_luminosity_arrays\ZTF21achhwdz_epoch_1_lum.npy,4.978004755758527e+27
ZTF21achhwdz,2,07:12:17.20,+26:46:28.8,SN Ia,0.041,175.71428571428572,54.310278578300846,final_luminosity_arrays\ZTF21achhwdz_epoch_2_lum.npy,4.167537663376757e+27
ZTF21achhwdz,3,07:12:17.20,+26:46:28.8,SN Ia,0.041,175.71428571428572,968.8155619596648,final_luminosity_arrays\ZTF21achhwdz_epoch_3_lum.npy,4.817597942331752e+27
ZTF21achiyue,1,09:04:00.30,+08:08:08.0,SN Ia,0.09,385.7142857142857,-1305.0110091741512,final_luminosity_arrays\ZTF21achiyue_epoch_1_lum.npy,1.9430213147857447e+28
ZTF21achiyue,2,09:04:00.30,+08:08:08.0,SN Ia,0.09,385.7142857142857,-415.1027522934173,final_luminosity_arrays\ZTF21achiyue_epoch_2_lum.npy,2.634805551627784e+28
ZTF21achiyue,3,09:04:00.30,+08:08:08.0,SN Ia,0.09,385.7142857142857,419.7596330276836,final_luminosity_arrays\ZTF21achiyue_epoch_3_lum.npy,2.0645686865492616e+28
ZTF21achjcui,1,07:56:44.50,-02:59:40.3,SN Ia,0.054,231.42857142857144,-1300.265039751603,final_luminosity_arrays\ZTF21achjcui_epoch_1_lum.npy,9.733408145841428e+27
ZTF21achjcui,2,07:56:44.50,-02:59:40.3,SN Ia,0.054,231.42857142857144,-402.7318329204835,final_luminosity_arrays\ZTF21achjcui_epoch_2_lum.npy,1.1623952246679147e+28
ZTF21achjcui,3,07:56:44.50,-02:59:40.3,SN Ia,0.054,231.42857142857144,486.262474479896,final_luminosity_arrays\ZTF21achjcui_epoch_3_lum.npy,1.1757040050985438e+28
ZTF21achjdaa,1,05:29:38.23,-23:59:33.6,SN Ia,0.032,137.14285714285714,-1280.562015503912,final_luminosity_arrays\ZTF21achjdaa_epoch_1_lum.npy,3.072749046705046e+27
ZTF21achjdaa,2,05:29:38.23,-23:59:33.6,SN Ia,0.032,137.14285714285714,-325.13565891476475,final_luminosity_arrays\ZTF21achjdaa_epoch_2_lum.npy,4.0506040747674287e+27
ZTF21achjdaa,3,05:29:38.23,-23:59:33.6,SN Ia,0.032,137.14285714285714,600.25193798446,final_luminosity_arrays\ZTF21achjdaa_epoch_3_lum.npy,4.295758701667824e+27
ZTF21achjwus,1,10:31:55.14,+49:21:55.8,SN Ia,0.05212,223.37142857142857,-842.570503175323,final_luminosity_arrays\ZTF21achjwus_epoch_1_lum.npy,7.187477196580903e+27
ZTF21achjwus,2,10:31:55.14,+49:21:55.8,SN Ia,0.05212,223.37142857142857,26.151695813385576,final_luminosity_arrays\ZTF21achjwus_epoch_2_lum.npy,5.890198583577771e+27
ZTF21achjwus,3,10:31:55.14,+49:21:55.8,SN Ia,0.05212,223.37142857142857,904.3785140470472,final_luminosity_arrays\ZTF21achjwus_epoch_3_lum.npy,8.046428115514909e+27
ZTF21achkgap,1,10:24:29.35,-06:18:49.9,SN Ia,0.05,214.28571428571428,-868.1208443783578,final_luminosity_arrays\ZTF21achkgap_epoch_1_lum.npy,6.75138664022484e+27
ZTF21achkgap,2,10:24:29.35,-06:18:49.9,SN Ia,0.05,214.28571428571428,58.54582228830882,final_luminosity_arrays\ZTF21achkgap_epoch_2_lum.npy,6.478209835826354e+27
ZTF21achkgap,3,10:24:29.35,-06:18:49.9,SN Ia,0.05,214.28571428571428,891.8791556216421,final_luminosity_arrays\ZTF21achkgap_epoch_3_lum.npy,7.295214385259136e+27
ZTF21achkqhi,1,02:28:52.37,-05:29:14.2,SN II,0.0311,133.28571428571428,-1373.638318300709,final_luminosity_arrays\ZTF21achkqhi_epoch_1_lum.npy,2.65395383026788e+27
ZTF21achkqhi,2,02:28:52.37,-05:29:14.2,SN II,0.0311,133.28571428571428,-449.3826689941432,final_luminosity_arrays\ZTF21achkqhi_epoch_2_lum.npy,3.150596222546814e+27
ZTF21achkqhi,3,02:28:52.37,-05:29:14.2,SN II,0.0311,133.28571428571428,502.9982833868093,final_luminosity_arrays\ZTF21achkqhi_epoch_3_lum.npy,2.633362119027677e+27
ZTF21achlshg,1,00:45:06.59,+29:52:41.4,SN II,0.03,128.57142857142858,-911.9660194176564,final_luminosity_arrays\ZTF21achlshg_epoch_1_lum.npy,7.060086985875631e+27
ZTF21achlshg,2,00:45:06.59,+29:52:41.4,SN II,0.03,128.57142857142858,14.24757281535314,final_luminosity_arrays\ZTF21achlshg_epoch_2_lum.npy,3.817045833883348e+27
ZTF21achlshg,3,00:45:06.59,+29:52:41.4,SN II,0.03,128.57142857142858,987.0631067959356,final_luminosity_arrays\ZTF21achlshg_epoch_3_lum.npy,4.430541462218652e+27
ZTF21achltea,1,00:24:54.86,+45:10:06.2,SN II,0.04,171.42857142857142,-856.5675961538755,final_luminosity_arrays\ZTF21achltea_epoch_1_lum.npy,4.258028890358634e+27
ZTF21achltea,2,00:24:54.86,+45:10:06.2,SN II,0.04,171.42857142857142,54.97086538458601,final_luminosity_arrays\ZTF21achltea_epoch_2_lum.npy,4.746510187193605e+27
ZTF21achltea,3,00:24:54.86,+45:10:06.2,SN II,0.04,171.42857142857142,955.9324038461244,final_luminosity_arrays\ZTF21achltea_epoch_3_lum.npy,4.0289669643811687e+27
ZTF21achlxxo,1,04:47:21.99,+74:01:42.0,SN Ia,0.08145,349.07142857142856,-1374.478409452777,final_luminosity_arrays\ZTF21achlxxo_epoch_1_lum.npy,1.4360416529668256e+28
ZTF21achlxxo,2,04:47:21.99,+74:01:42.0,SN Ia,0.08145,349.07142857142856,-375.81920190735184,final_luminosity_arrays\ZTF21achlxxo_epoch_2_lum.npy,2.373726389876625e+28
ZTF21achlxxo,3,04:47:21.99,+74:01:42.0,SN Ia,0.08145,349.07142857142856,448.0746443176239,final_luminosity_arrays\ZTF21achlxxo_epoch_3_lum.npy,1.733737259460733e+28
ZTF21achpehw,1,11:09:55.00,+07:14:10.3,SN Ia,0.02106,90.25714285714284,-1393.1870388667635,final_luminosity_arrays\ZTF21achpehw_epoch_1_lum.npy,1.5372053882582817e+27
