Name,Epoch,RA,Dec,type,redshift,Distance_Mpc,Rest_DeltaT,Peak Luminosity,RMS,Flux_mjy,RMS_mjy,File Path,fits_path,center_lum
ZTF21aavbrwr,3,10:49:41.46,+14:27:29.5,SN Ia,0.11,471.4285714285714,575.3657657657288,1.0988060332738809e+29,7.548131411139101e+28,0.4132110916543753,0.2838550979752927,final_luminosity_arrays\ZTF21aavbrwr_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavbrwr_epoch_3.fits,8.896531023082956e+28
ZTF21aavdqgf,1,14:18:48.76,+15:00:50.8,SLSN-I,0.159,681.4285714285714,-643.1259706642919,5.551727000618343e+28,1.1207104167559824e+29,0.0999240801320411,0.2017166635730048,final_luminosity_arrays\ZTF21aavdqgf_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavdqgf_epoch_1.fits,1.8096534860147832e+28
ZTF21aavdqgf,2,14:18:48.76,+15:00:50.8,SLSN-I,0.159,681.4285714285714,131.67989646254156,8.690123730084684e+28,7.779348724873552e+28,0.1564112608321011,0.1400204946871728,final_luminosity_arrays\ZTF21aavdqgf_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavdqgf_epoch_2.fits,-1.188393844215481e+29
ZTF21aavdqgf,3,14:18:48.76,+15:00:50.8,SLSN-I,0.159,681.4285714285714,979.8248490078392,1.2168917258955316e+29,7.347409530547861e+28,0.2190251543652266,0.1322460212957328,final_luminosity_arrays\ZTF21aavdqgf_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavdqgf_epoch_3.fits,4.429464039920554e+28
ZTF21aavgnld,1,15:24:33.27,-13:32:48.1,SLSN-II,0.135,578.5714285714286,-1051.5876651983626,1.0983934787972447e+29,5.536509724041641e+28,0.2742374199442565,0.1382328131309123,final_luminosity_arrays\ZTF21aavgnld_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavgnld_epoch_1.fits,9.75674483814022e+28
ZTF21aavgnld,2,15:24:33.27,-13:32:48.1,SLSN-II,0.135,578.5714285714286,-190.7947136565124,1.2208191290318891e+29,6.435091113166603e+28,0.3048036014661192,0.1606681450344118,final_luminosity_arrays\ZTF21aavgnld_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavgnld_epoch_2.fits,3.1121636793853043e+28
ZTF21aavgnld,3,15:24:33.27,-13:32:48.1,SLSN-II,0.135,578.5714285714286,625.064317180492,9.280756993032852e+28,6.073551197717834e+28,0.2317139442311599,0.1516413967647253,final_luminosity_arrays\ZTF21aavgnld_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavgnld_epoch_3.fits,8.236754660554848e+27
ZTF21aavheiv,1,15:24:25.85,+70:19:40.4,SN Ia,0.053,227.1428571428572,-1174.1933870820926,4.7386213013808167e+27,8.081810327666883e+27,0.0767602832638658,0.1309180508628749,final_luminosity_arrays\ZTF21aavheiv_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavheiv_epoch_1.fits,-9.36100956464384e+27
ZTF21aavheiv,2,15:24:25.85,+70:19:40.4,SN Ia,0.053,227.1428571428572,,1.1918761640463874e+28,8.145594545541293e+27,0.193070402019657,0.1319512977644192,final_luminosity_arrays\ZTF21aavheiv_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavheiv_epoch_2.fits,5.278713077365482e+27
ZTF21aavheiv,3,15:24:25.85,+70:19:40.4,SN Ia,0.053,227.1428571428572,646.319433430728,2.471664275746872e+27,7.112494272501359e+27,0.0400381541112437,0.1152160034913925,final_luminosity_arrays\ZTF21aavheiv_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavheiv_epoch_3.fits,-7.20666755566496e+27
ZTF21aavhlok,1,16:11:22.49,+28:52:23.2,SN Ia-91T,0.11,471.4285714285714,-1113.905812072492,3.334921672700876e+28,2.9189920577131545e+28,0.1254112721653656,0.1097716416686269,final_luminosity_arrays\ZTF21aavhlok_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavhlok_epoch_1.fits,1.2460422843237585e+28
ZTF21aavhlok,2,16:11:22.49,+28:52:23.2,SN Ia-91T,0.11,471.4285714285714,-187.779685946366,5.389146994168515e+28,3.65192008376972e+28,0.2026613656198606,0.1373341396317788,final_luminosity_arrays\ZTF21aavhlok_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavhlok_epoch_2.fits,2.705450441047956e+28
ZTF21aavhlok,3,16:11:22.49,+28:52:23.2,SN Ia-91T,0.11,471.4285714285714,580.6887825221024,3.1075661275449494e+28,3.118070888290764e+28,0.1168614617199637,0.1172582019681761,final_luminosity_arrays\ZTF21aavhlok_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavhlok_epoch_3.fits,6.675278624940471e+27
ZTF21aavhlry,1,15:35:34.26,+05:23:32.0,SN Ia,0.038,162.85714285714286,-733.5615143528017,4.538923544120918e+27,5.116470119436653e+27,0.1430283009540289,0.1612300041586571,final_luminosity_arrays\ZTF21aavhlry_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavhlry_epoch_1.fits,3.1462871527325213e+27
ZTF21aavhlry,2,15:35:34.26,+05:23:32.0,SN Ia,0.038,162.85714285714286,199.0011060710903,4.9035357739778e+27,4.0586709120800415e+27,0.1545177801745012,0.1278966773493707,final_luminosity_arrays\ZTF21aavhlry_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavhlry_epoch_2.fits,1.5497546007779405e+27
ZTF21aavhlry,3,15:35:34.26,+05:23:32.0,SN Ia,0.038,162.85714285714286,1149.8681580942116,2.8064831158867834e+27,4.498856840494318e+27,0.0884364999365061,0.1417677989257887,final_luminosity_arrays\ZTF21aavhlry_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavhlry_epoch_3.fits,-5.848752818557037e+27
ZTF21aavhnpk,1,20:50:21.44,+01:08:29.5,SN II,0.0285,122.14285714285714,-1240.099756927743,1.0522224506752053e+27,2.428329873674777e+27,0.0589459741604514,0.1360381066518167,final_luminosity_arrays\ZTF21aavhnpk_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavhnpk_epoch_1.fits,-2.90876452696822e+27
ZTF21aavhnpk,2,20:50:21.44,+01:08:29.5,SN II,0.0285,122.14285714285714,-259.0594069034361,5.04709314327046e+27,2.859257626619604e+27,0.2827404241543262,0.1601792236597885,final_luminosity_arrays\ZTF21aavhnpk_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavhnpk_epoch_2.fits,4.0424589963703645e+27
ZTF21aavhnpk,3,20:50:21.44,+01:08:29.5,SN II,0.0285,122.14285714285714,686.9785123965153,2.9429706050412474e+27,2.288249575182582e+27,0.1648665347602218,0.1281906314003338,final_luminosity_arrays\ZTF21aavhnpk_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavhnpk_epoch_3.fits,1.7757798538824907e+27
ZTF21aavhsdw,1,19:59:53.95,+12:23:07.4,SN Ia,0.061,261.42857142857144,-702.599246845327,6.136897522476892e+28,2.1715687469045694e+28,0.7504564709961414,0.2655562510466897,final_luminosity_arrays\ZTF21aavhsdw_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavhsdw_epoch_1.fits,2.5652386380807457e+28
ZTF21aavhsdw,2,19:59:53.95,+12:23:07.4,SN Ia,0.061,261.42857142857144,166.39227059105383,2.9765336514651463e+28,1.504984263968386e+28,0.3639883070718497,0.1840411359729655,final_luminosity_arrays\ZTF21aavhsdw_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavhsdw_epoch_2.fits,6.130400649950431e+27
ZTF21aavhsdw,3,19:59:53.95,+12:23:07.4,SN Ia,0.061,261.42857142857144,1096.6467474996307,1.09026150805633e+28,1.3077571567331656e+28,0.133323686895892,0.1599226772426925,final_luminosity_arrays\ZTF21aavhsdw_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavhsdw_epoch_3.fits,-5.328369614296481e+27
ZTF21aavodst,1,08:29:38.47,-17:17:55.8,SN Ia,0.01892,81.08571428571429,-639.0793592635725,2.4825559176943043e+27,1.4499659923729037e+27,0.3155680897179991,0.1843139338706467,final_luminosity_arrays\ZTF21aavodst_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavodst_epoch_1.fits,-1.0645137943550586e+27
ZTF21aavodst,2,08:29:38.47,-17:17:55.8,SN Ia,0.01892,81.08571428571429,296.2246881591888,9.981257755895928e+26,1.119519085018002e+27,0.1268759515369311,0.1423088318542214,final_luminosity_arrays\ZTF21aavodst_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavodst_epoch_2.fits,5.3871987064154945e+26
ZTF21aavodst,3,08:29:38.47,-17:17:55.8,SN Ia,0.01892,81.08571428571429,1230.5473042625138,2.590843736120126e+27,1.1510864943542976e+27,0.3293330082669854,0.14632155589567,final_luminosity_arrays\ZTF21aavodst_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavodst_epoch_3.fits,-7.992380717821847e+26
ZTF21aavodtn,1,08:23:29.39,+02:21:19.1,SN Ia,0.1,428.57142857142856,-1171.9772411827844,4.806269902522901e+28,2.7560268642690045e+28,0.2186978235840797,0.1254082370710188,final_luminosity_arrays\ZTF21aavodtn_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavodtn_epoch_1.fits,2.6290619049005874e+28
ZTF21aavodtn,2,08:23:29.39,+02:21:19.1,SN Ia,0.1,428.57142857142856,-244.7045139100572,4.63468292013177e+28,3.371774689981766e+28,0.2108901680912822,0.1534267772035846,final_luminosity_arrays\ZTF21aavodtn_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavodtn_epoch_2.fits,-1.879129750534724e+27
ZTF21aavodtn,3,08:23:29.39,+02:21:19.1,SN Ia,0.1,428.57142857142856,605.2954860899428,3.98490489432692e+28,2.748739863046304e+28,0.1813235721783713,0.125076654680179,final_luminosity_arrays\ZTF21aavodtn_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavodtn_epoch_3.fits,1.3274579885697646e+28
ZTF21aavoete,1,08:37:19.97,+08:28:54.2,SN Ia,0.09,385.7142857142857,-1169.8827195886963,3.4376595550992584e+28,2.1366221663579496e+28,0.1931141741806641,0.1200287620889998,final_luminosity_arrays\ZTF21aavoete_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavoete_epoch_1.fits,-3.459058626118643e+27
ZTF21aavoete,2,08:37:19.97,+08:28:54.2,SN Ia,0.09,385.7142857142857,-189.14877463456824,2.548864373551593e+26,2.805345789728829e+28,0.0014318516150524,0.1575955672811866,final_luminosity_arrays\ZTF21aavoete_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavoete_epoch_2.fits,-1.5093812255507587e+28
ZTF21aavoete,3,08:37:19.97,+08:28:54.2,SN Ia,0.09,385.7142857142857,596.1723262828629,5.629722015387108e+28,2.6052259739270574e+28,0.3162556095048786,0.1463534608674402,final_luminosity_arrays\ZTF21aavoete_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavoete_epoch_3.fits,2.7373545807792736e+28
ZTF21aavoqpl,1,09:41:16.44,+35:53:02.5,SN II,0.02339,100.24285714285716,-662.6987584358392,4.017935073548821e+27,2.1222587931713332e+27,0.3341787087265402,0.1765145518106302,final_luminosity_arrays\ZTF21aavoqpl_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavoqpl_epoch_1.fits,2.682995688380366e+27
ZTF21aavoqpl,2,09:41:16.44,+35:53:02.5,SN II,0.02339,100.24285714285716,238.22855177825323,5.910645985252099e+27,2.279056300579884e+27,0.491598795633763,0.1895558650728483,final_luminosity_arrays\ZTF21aavoqpl_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavoqpl_epoch_2.fits,4.25914184675022e+27
ZTF21aavoqpl,3,09:41:16.44,+35:53:02.5,SN II,0.02339,100.24285714285716,1151.8587416374469,3.3949656233149914e+27,2.069266539917348e+27,0.2823652466759085,0.1721070290981975,final_luminosity_arrays\ZTF21aavoqpl_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavoqpl_epoch_3.fits,2.338293334984689e+27
ZTF21aavotzn,1,10:11:10.22,+54:33:02.3,SN Iax,0.04,171.42857142857142,-1244.5047409631884,8.313892636318495e+27,4.210360834588072e+27,0.2364398824283853,0.1197407435827466,final_luminosity_arrays\ZTF21aavotzn_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavotzn_epoch_1.fits,1.7706723276409539e+27
ZTF21aavotzn,2,10:11:10.22,+54:33:02.3,SN Iax,0.04,171.42857142857142,-225.27397173241928,3.931322570663953e+27,4.604466793919384e+27,0.1118033978855237,0.1309489374821989,final_luminosity_arrays\ZTF21aavotzn_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavotzn_epoch_2.fits,-8.959423345599378e+27
ZTF21aavotzn,3,10:11:10.22,+54:33:02.3,SN Iax,0.04,171.42857142857142,640.1106436521961,8.500868969504986e+27,3.799426871687646e+27,0.2417573268758133,0.1080539689298763,final_luminosity_arrays\ZTF21aavotzn_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavotzn_epoch_3.fits,6.841151349997796e+27
ZTF21aavozbk,1,12:59:50.58,+22:43:23.9,SN Ia,0.072,308.57142857142856,-1209.266028829169,3.164149737462593e+28,1.4095055353355777e+28,0.2777335466817021,0.1237212813259013,final_luminosity_arrays\ZTF21aavozbk_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavozbk_epoch_1.fits,1.4454242861721359e+28
ZTF21aavozbk,2,12:59:50.58,+22:43:23.9,SN Ia,0.072,308.57142857142856,-254.0421482321542,1.7641466084126457e+28,1.6600194961874025e+28,0.1548481377540156,0.1457104877884608,final_luminosity_arrays\ZTF21aavozbk_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavozbk_epoch_2.fits,1.6577230272196837e+28
ZTF21aavozbk,3,12:59:50.58,+22:43:23.9,SN Ia,0.072,308.57142857142856,606.0324786335174,2.1716274759126327e+28,1.2587990527802218e+28,0.1906148099806159,0.1104928131443776,final_luminosity_arrays\ZTF21aavozbk_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavozbk_epoch_3.fits,6.224634413275524e+27
ZTF21aavqphe,1,14:57:44.80,+06:37:27.6,SN Ia,0.021,90.0,-750.6012396616031,5.735691006014281e+26,1.3393543667640717e+27,0.0591811585763935,0.13819728936598,final_luminosity_arrays\ZTF21aavqphe_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavqphe_epoch_1.fits,-7.246367300926853e+26
ZTF21aavqphe,2,14:57:44.80,+06:37:27.6,SN Ia,0.021,90.0,236.6661452551452,2.1319130785120577e+27,1.3589965329979932e+27,0.2199719019699842,0.1402240077596806,final_luminosity_arrays\ZTF21aavqphe_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavqphe_epoch_2.fits,2.0480622861011392e+27
ZTF21aavqphe,3,14:57:44.80,+06:37:27.6,SN Ia,0.021,90.0,1168.1059101914825,2.2592367577636743e+27,1.4514708607640084e+27,0.2331092255190014,0.1497656957179471,final_luminosity_arrays\ZTF21aavqphe_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavqphe_epoch_3.fits,2.0480335152567932e+27
ZTF21aavqwhh,1,18:30:05.05,+35:26:02.6,SN Ia,0.07,300.00000000000006,-631.2582208374602,2.8719987647838127e+28,1.501703742908045e+28,0.266700895735994,0.1394539433815693,final_luminosity_arrays\ZTF21aavqwhh_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavqwhh_epoch_1.fits,6.56728213550849e+27
ZTF21aavqwhh,2,18:30:05.05,+35:26:02.6,SN Ia,0.07,300.00000000000006,168.74177916253976,1.3589659167667202e+28,1.2813644714611306e+28,0.126196930068545,0.1189923973341504,final_luminosity_arrays\ZTF21aavqwhh_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavqwhh_epoch_2.fits,1.3181594259062674e+28
ZTF21aavqwhh,3,18:30:05.05,+35:26:02.6,SN Ia,0.07,300.00000000000006,1095.8445829008574,9.233557453716944e+27,1.4178723341560175e+28,0.0857450941111892,0.1316690386792186,final_luminosity_arrays\ZTF21aavqwhh_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavqwhh_epoch_3.fits,-4.6306384072953024e+27
ZTF21aavsbkt,1,15:18:57.69,+68:09:52.2,SN Ia,0.09919,425.1,-1109.2570627451007,3.5583164207248565e+28,2.545039458124289e+28,0.16456788580399,0.1177067465222698,final_luminosity_arrays\ZTF21aavsbkt_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavsbkt_epoch_1.fits,1.5429693765039615e+27
ZTF21aavsbkt,2,15:18:57.69,+68:09:52.2,SN Ia,0.09919,425.1,-227.69882440596024,3.803597250633804e+28,3.156636519755037e+28,0.1759118313202634,0.1459927913917634,final_luminosity_arrays\ZTF21aavsbkt_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavsbkt_epoch_2.fits,-7.843398428211585e+25
ZTF21aavsbkt,3,15:18:57.69,+68:09:52.2,SN Ia,0.09919,425.1,622.9275459212806,2.5180258460570223e+28,2.730824562853101e+28,0.1164556888397782,0.1262992106430597,final_luminosity_arrays\ZTF21aavsbkt_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavsbkt_epoch_3.fits,-4.105192457267072e+28
ZTF21aavuprl,1,17:41:53.12,+63:35:14.1,SN Ia,0.09,385.7142857142857,-1204.99887444771,3.2912708309411363e+27,2.0817612985061527e+28,0.0184890632226597,0.1169468498262416,final_luminosity_arrays\ZTF21aavuprl_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavuprl_epoch_1.fits,-2.5137846883332125e+27
ZTF21aavuprl,2,17:41:53.12,+63:35:14.1,SN Ia,0.09,385.7142857142857,-220.5952047229394,3.997704590901663e+28,2.603262270156077e+28,0.2245752984890714,0.146243146120897,final_luminosity_arrays\ZTF21aavuprl_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavuprl_epoch_2.fits,1.4046433498875043e+28
ZTF21aavuprl,3,17:41:53.12,+63:35:14.1,SN Ia,0.09,385.7142857142857,607.8451622495376,3.6951744998592097e+28,2.141703506160829e+28,0.2075803495245054,0.1203142158935593,final_luminosity_arrays\ZTF21aavuprl_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavuprl_epoch_3.fits,-1.343144973924178e+27
ZTF21aavuqzr,1,19:50:31.65,+57:59:28.0,SN IIn,0.1013,434.1428571428572,-665.1124428392126,1.2367624426448975e+29,3.6695530106732073e+28,0.5484079010784622,0.1627184847763632,final_luminosity_arrays\ZTF21aavuqzr_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavuqzr_epoch_1.fits,1.2367624426448977e+29
ZTF21aavuqzr,2,19:50:31.65,+57:59:28.0,SN IIn,0.1013,434.1428571428572,158.45969917477098,4.9911704537279e+28,2.6700718853539045e+28,0.2213195693911983,0.1183986306138817,final_luminosity_arrays\ZTF21aavuqzr_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavuqzr_epoch_2.fits,1.7205477742734952e+28
ZTF21aavuqzr,3,19:50:31.65,+57:59:28.0,SN IIn,0.1013,434.1428571428572,1073.7416387007856,2.6949599568451214e+28,3.143547429310569e+28,0.1195005024783312,0.1393938915808731,final_luminosity_arrays\ZTF21aavuqzr_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavuqzr_epoch_3.fits,2.099156605791615e+28
ZTF21aavutkm,1,20:17:06.93,-12:05:40.5,SN Ia,0.019,81.42857142857143,-1189.0382728163772,1.4824237998739638e+27,1.6250877569020746e+27,0.1868536055553704,0.2048388046345929,final_luminosity_arrays\ZTF21aavutkm_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavutkm_epoch_1.fits,-9.320733225616418e+26
ZTF21aavutkm,2,20:17:06.93,-12:05:40.5,SN Ia,0.019,81.42857142857143,-141.93326790960575,3.3250205756926314e+27,1.683665334788228e+27,0.4191055777482688,0.2122223819101139,final_luminosity_arrays\ZTF21aavutkm_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavutkm_epoch_2.fits,5.184769644076895e+26
ZTF21aavutkm,3,20:17:06.93,-12:05:40.5,SN Ia,0.019,81.42857142857143,726.565260058991,1.04734955501225e+27,1.461834492710886e+27,0.1320142328040674,0.1842610830022752,final_luminosity_arrays\ZTF21aavutkm_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavutkm_epoch_3.fits,-3.357543952330532e+26
ZTF21aavxivm,1,07:49:20.71,+18:39:22.3,SN Ia,0.04341,186.0428571428572,-703.6292394162324,6.110142643166671e+27,5.212980752645973e+27,0.147539423778653,0.1258778063725561,final_luminosity_arrays\ZTF21aavxivm_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavxivm_epoch_1.fits,2.904639033481055e+27
ZTF21aavxivm,2,07:49:20.71,+18:39:22.3,SN Ia,0.04341,186.0428571428572,207.8053835986899,2.3830996756613247e+27,4.660648368144577e+27,0.0575438534724525,0.1125406405074665,final_luminosity_arrays\ZTF21aavxivm_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavxivm_epoch_2.fits,-2.2740038895455428e+27
ZTF21aavxivm,3,07:49:20.71,+18:39:22.3,SN Ia,0.04341,186.0428571428572,1092.4049178182202,8.750778642769926e+27,5.708227549487589e+27,0.2113019145326687,0.1378365269889357,final_luminosity_arrays\ZTF21aavxivm_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavxivm_epoch_3.fits,-1.1833951873336252e+27
ZTF21aavxruq,1,09:01:13.40,+10:26:14.6,SN Ia,0.036,154.28571428571428,-1200.0733590734274,3.1450875782752307e+27,3.291173626915539e+27,0.1104241455323062,0.115554911415388,final_luminosity_arrays\ZTF21aavxruq_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavxruq_epoch_1.fits,-7.438223442938739e+25
ZTF21aavxruq,2,09:01:13.40,+10:26:14.6,SN Ia,0.036,154.28571428571428,-263.77992277999107,6.981208009599178e+27,4.729849452253173e+27,0.2451104810461402,0.166067608829093,final_luminosity_arrays\ZTF21aavxruq_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavxruq_epoch_2.fits,2.2993881576949708e+26
ZTF21aavxruq,3,09:01:13.40,+10:26:14.6,SN Ia,0.036,154.28571428571428,614.5984555983872,7.244445278428271e+27,3.622052499192336e+27,0.2543527516536415,0.1271722501247414,final_luminosity_arrays\ZTF21aavxruq_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aavxruq_epoch_3.fits,-2.7403058373486304e+27
ZTF21aawckpe,1,13:15:24.84,+01:07:43.1,SN Ia,0.047,201.42857142857144,-694.662782144328,1.2748358334726304e+28,7.33062499597087e+27,0.2626000787131487,0.15100380951272,final_luminosity_arrays\ZTF21aawckpe_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aawckpe_epoch_1.fits,-2.8930542129335783e+26
ZTF21aawckpe,2,13:15:24.84,+01:07:43.1,SN Ia,0.047,201.42857142857144,183.08315863886205,7.473410651848362e+27,7.853837786496587e+27,0.1539428194519131,0.1617814887145055,final_luminosity_arrays\ZTF21aawckpe_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aawckpe_epoch_2.fits,7.27839949816281e+27
ZTF21aawckpe,3,13:15:24.84,+01:07:43.1,SN Ia,0.047,201.42857142857144,1100.943712602568,2.312738961065987e+28,7.778540706479424e+27,0.4763950128108261,0.1602304414389969,final_luminosity_arrays\ZTF21aawckpe_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aawckpe_epoch_3.fits,2.0532611304714362e+28
ZTF21aawgzda,1,15:48:03.82,+82:34:34.0,SN II,0.0383,164.14285714285714,-1249.3513435422965,5.852328644815344e+27,4.127915335480186e+27,0.1815379655454307,0.128048899270056,final_luminosity_arrays\ZTF21aawgzda_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF21aawgzda_epoch_1.fits,4.6079322897437437e+27
