Transient Name,Epoch,Peak Flux,RMS Flux,redshift,dt,Luminosity (erg/s/Hz),RA,Dec,Unique FITS Part
ZTF18aaiwewk,VLASS3.1,0.294,0.135,0.087,359.47,2.7203453926244065e+28,13:06:34.46,+54:57:45.7,T24t14/VLASS3.1.ql.T24t14.J130324+543000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aaiwzie,VLASS1.1v2,0.419,0.113,0.086,-1902.46,2.2219823203284844e+28,14:54:56.07,+29:50:04.4,T18t20/VLASS1.1.ql.T18t20.J145352+293000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aaiwzie,VLASS2.1,0.346,0.123,0.086,-857.46,2.418617923897377e+28,14:54:56.07,+29:50:04.4,T18t20/VLASS2.1.ql.T18t20.J145352+293000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aaiwzie,VLASS3.1,0.31,0.115,0.086,-9.46,2.2613094410422625e+28,14:54:56.07,+29:50:04.4,T18t20/VLASS3.1.ql.T18t20.J145352+293000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aaiykoz,VLASS1.2v2,1.468,0.473,0.0305,350.61,1.08194147297816e+28,15:57:59.50,+40:02:02.1,T21t16/VLASS1.2.ql.T21t16.J155843+403000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aaiykoz,VLASS2.2,0.623,0.166,0.0305,1275.61,3.797088467534346e+27,15:57:59.50,+40:02:02.1,T21t16/VLASS2.2.ql.T21t16.J155843+403000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aaizerg,VLASS1.1v2,0.29,0.113,0.0685,-758.56,1.376330260569324e+28,14:38:47.57,+50:06:09.8,T23t15/VLASS1.1.ql.T23t15.J144026+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aaizerg,VLASS2.1,0.408,0.146,0.0685,215.44,1.7782674163108078e+28,14:38:47.57,+50:06:09.8,T23t15/VLASS2.1.ql.T23t15.J144026+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aaizerg,VLASS3.1,0.287,0.105,0.0685,1132.44,1.2788909500865398e+28,14:38:47.57,+50:06:09.8,T23t15/VLASS3.1.ql.T23t15.J144026+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aajivpr,VLASS1.1v2,0.254,0.107,0.0515,-922.32,7.192841770300489e+27,11:56:46.90,+52:29:01.9,T24t12/VLASS1.1.ql.T24t12.J115513+523000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aajivpr,VLASS2.1,0.533,0.207,0.0515,121.68,1.39151237986187e+28,11:56:46.90,+52:29:01.9,T24t12/VLASS2.1.ql.T24t12.J115513+523000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aajivpr,VLASS3.1,0.311,0.101,0.0515,1042.68,6.789504848601396e+27,11:56:46.90,+52:29:01.9,T24t12/VLASS3.1.ql.T24t12.J115513+523000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aajjhkq,VLASS1.2v2,0.374,0.11,0.07,-607.46,1.4020186731921654e+28,11:46:22.62,+51:07:07.4,T23t12/VLASS1.2.ql.T23t12.J114740+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aajjhkq,VLASS2.2,0.493,0.121,0.07,320.54,1.5422205405113816e+28,11:46:22.62,+51:07:07.4,T23t12/VLASS2.2.ql.T23t12.J114740+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aajkcdn,VLASS1.2v2,0.276,0.129,0.06818,-1317.43,1.5558728556610334e+28,11:36:04.83,+29:41:54.5,T18t16/VLASS1.2.ql.T18t16.J113534+293000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aajkcdn,VLASS2.2,0.262,0.114,0.06818,-353.43,1.374957407328355e+28,11:36:04.83,+29:41:54.5,T18t16/VLASS2.2.ql.T18t16.J113534+293000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aajkrxi,VLASS1.1v2,0.294,0.149,0.08027,-1589.35,2.532683714119067e+28,12:01:09.92,+29:17:20.6,T18t17/VLASS1.1.ql.T18t17.J120217+293000.10.2048.v2.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aajkrxi,VLASS2.1,0.278,0.119,0.08027,-556.35,2.02274739584006e+28,12:01:09.92,+29:17:20.6,T18t17/VLASS2.1.ql.T18t17.J120217+293000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aajkrxi,VLASS3.1,0.366,0.148,0.08027,295.65,2.5156858368431e+28,12:01:09.92,+29:17:20.6,T18t17/VLASS3.1.ql.T18t17.J120217+293000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aajpjdi,VLASS1.1v2,0.278,0.102,0.0746,-140.31,1.4859243147262365e+28,13:18:06.62,+27:52:24.2,T17t18/VLASS1.1.ql.T17t18.J131840+273000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aajpjdi,VLASS2.1,0.367,0.123,0.0746,876.69,1.791849908934579e+28,13:18:06.62,+27:52:24.2,T17t18/VLASS2.1.ql.T17t18.J131840+273000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aajpjdi,VLASS3.1,0.265,0.126,0.0746,1751.69,1.8355535652500568e+28,13:18:06.62,+27:52:24.2,T17t18/VLASS3.1.ql.T17t18.J131840+273000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aajtlbf,VLASS1.1v2,0.366,0.131,0.028,-212.42,2.516149640889281e+27,17:27:52.23,+60:05:43.8,T25t14/VLASS1.1.ql.T25t14.J172359+603000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aajtlbf,VLASS2.1,0.297,0.146,0.028,842.58,2.804258378395687e+27,17:27:52.23,+60:05:43.8,T25t14/VLASS2.1.ql.T25t14.J172359+603000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aajtlbf,VLASS3.1,0.227,0.096,0.028,1763.58,1.8438959200409995e+27,17:27:52.23,+60:05:43.8,T25t14/VLASS3.1.ql.T25t14.J172359+603000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aajvqye,VLASS1.1v2,0.205,0.094,0.06477,-1088.08,1.0183271463034105e+28,17:10:52.63,+39:36:40.1,T20t22/VLASS1.1.ql.T20t22.J171109+393000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aajvqye,VLASS2.1,0.268,0.117,0.06477,-51.08,1.26749229912233e+28,17:10:52.63,+39:36:40.1,T20t22/VLASS2.1.ql.T20t22.J171109+393000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aajvqye,VLASS3.1,0.293,0.118,0.06477,856.92,1.2783255666361962e+28,17:10:52.63,+39:36:40.1,T20t22/VLASS3.1.ql.T20t22.J171109+393000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aakaljn,VLASS1.2v2,0.465,0.148,0.07,364.83,1.8863523966585487e+28,09:41:10.64,+24:01:20.8,T17t13/VLASS1.2.ql.T17t13.J094135+243000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aakaljn,VLASS2.2,0.287,0.132,0.07,1302.83,1.6824224078305982e+28,09:41:10.64,+24:01:20.8,T17t13/VLASS2.2.ql.T17t13.J094135+243000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aakecej,VLASS1.1v2,0.268,0.127,0.06645,-148.27,1.4515129267426072e+28,13:35:05.58,+53:52:30.6,T24t14/VLASS1.1.ql.T24t14.J133633+533000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aakecej,VLASS2.1,0.326,0.156,0.06645,838.73,1.7829607604082422e+28,13:35:05.58,+53:52:30.6,T24t14/VLASS2.1.ql.T24t14.J133633+533000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aakecej,VLASS3.1,0.276,0.133,0.06645,1759.73,1.520088340604463e+28,13:35:05.58,+53:52:30.6,T24t14/VLASS3.1.ql.T24t14.J133633+533000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aakiwbs,VLASS1.1v2,0.281,0.126,0.066,-214.45,1.4197564648806884e+28,15:17:36.64,+57:11:05.9,T25t12/VLASS1.1.ql.T25t12.J152023+573000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aakiwbs,VLASS2.1,0.299,0.116,0.066,840.55,1.307077380366348e+28,15:17:36.64,+57:11:05.9,T25t12/VLASS2.1.ql.T25t12.J152023+573000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aakiwbs,VLASS3.1,0.311,0.116,0.066,1761.55,1.307077380366348e+28,15:17:36.64,+57:11:05.9,T25t12/VLASS3.1.ql.T25t12.J152023+573000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aaklpdo,VLASS1.2v2,0.34,0.112,0.046,161.5,5.959757089050494e+27,11:49:48.18,+25:39:01.8,T17t16/VLASS1.2.ql.T17t16.J114806+253000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aaklpdo,VLASS2.2,0.329,0.125,0.046,1103.5,6.651514608315283e+27,11:49:48.18,+25:39:01.8,T17t16/VLASS2.2.ql.T17t16.J114806+253000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aakzliv,VLASS1.1v2,0.34,0.119,0.09,-199.42,2.57654820335093e+28,17:21:55.05,+29:18:33.4,T18t24/VLASS1.1.ql.T18t24.J172151+293000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aakzliv,VLASS2.1,0.281,0.129,0.09,876.58,2.7930648590947057e+28,17:21:55.05,+29:18:33.4,T18t24/VLASS2.1.ql.T18t24.J172151+293000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aakzliv,VLASS3.1,0.24,0.119,0.09,1735.58,2.57654820335093e+28,17:21:55.05,+29:18:33.4,T18t24/VLASS3.1.ql.T18t24.J172151+293000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aalcxig,VLASS1.2v2,1.005,0.424,0.074,382.55,6.072814310202949e+28,17:59:50.24,+40:49:34.3,T21t18/VLASS1.2.ql.T21t18.J175843+403000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aalcxig,VLASS2.2,0.348,0.127,0.074,1268.55,1.818979758008902e+28,17:59:50.24,+40:49:34.3,T21t18/VLASS2.2.ql.T21t18.J175843+403000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aamigmk,VLASS1.1v2,0.362,0.089,0.017,-220.4,6.199456314386226e+26,17:57:40.25,+50:02:19.1,T23t18/VLASS1.1.ql.T23t18.J175800+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aamigmk,VLASS2.1,0.264,0.127,0.017,842.6,8.84641519019158e+26,17:57:40.25,+50:02:19.1,T23t18/VLASS2.1.ql.T23t18.J175800+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aamigmk,VLASS3.1,0.276,0.113,0.017,1769.6,7.871219814894872e+26,17:57:40.25,+50:02:19.1,T23t18/VLASS3.1.ql.T23t18.J175800+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aamsgjq,VLASS1.1v2,0.312,0.114,0.06002,-409.55,1.0534737864561871e+28,13:05:46.97,+59:50:35.3,T25t10/VLASS1.1.ql.T25t10.J130600+593000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aamsgjq,VLASS2.1,0.282,0.128,0.06002,602.45,1.182847760231508e+28,13:05:46.97,+59:50:35.3,T25t10/VLASS2.1.ql.T25t10.J130600+593000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aamsgjq,VLASS3.1,0.25,0.104,0.06002,1533.45,9.610638051881004e+27,13:05:46.97,+59:50:35.3,T25t10/VLASS3.1.ql.T25t10.J130600+593000.10.2048.v2.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aamtiwb,VLASS1.1v2,0.219,0.108,0.066,-153.25,1.2169341127548758e+28,12:20:15.99,+56:37:35.0,T24t13/VLASS1.1.ql.T24t13.J121752+563000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aamtiwb,VLASS2.1,0.34,0.133,0.066,851.75,1.4986318240407267e+28,12:20:15.99,+56:37:35.0,T24t13/VLASS2.1.ql.T24t13.J121752+563000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aamtiwb,VLASS3.1,0.336,0.107,0.066,1751.75,1.2056662043034416e+28,12:20:15.99,+56:37:35.0,T24t13/VLASS3.1.ql.T24t13.J121752+563000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aamvfeb,VLASS1.1v2,0.267,0.099,0.03149,-156.28,2.417424962709901e+27,15:21:19.26,+34:17:46.9,T19t20/VLASS1.1.ql.T19t20.J151914+343000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aamvfeb,VLASS2.1,0.379,0.121,0.03149,864.72,2.9546305099787675e+27,15:21:19.26,+34:17:46.9,T19t20/VLASS2.1.ql.T19t20.J151914+343000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aamvfeb,VLASS3.1,0.559,0.155,0.03149,1722.72,3.784857264848834e+27,15:21:19.26,+34:17:46.9,T19t20/VLASS3.1.ql.T19t20.J151914+343000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aamxads,VLASS1.1v2,0.25,0.093,0.077,-146.28,1.4481474620862922e+28,14:17:29.27,+63:17:10.5,T26t11/VLASS1.1.ql.T26t11.J141716+633000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aamxads,VLASS2.1,0.219,0.108,0.077,849.72,1.681719633390533e+28,14:17:29.27,+63:17:10.5,T26t11/VLASS2.1.ql.T26t11.J141716+633000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aamxads,VLASS3.1,0.308,0.135,0.077,1752.72,2.102149541738166e+28,14:17:29.27,+63:17:10.5,T26t11/VLASS3.1.ql.T26t11.J141716+633000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aamzgzi,VLASS1.2v2,1.314,0.154,0.0179,356.71,1.1909031184264236e+27,14:54:16.42,+42:33:28.6,T21t15/VLASS1.2.ql.T21t15.J145630+423000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aamzgzi,VLASS2.2,1.241,0.123,0.0179,1301.71,9.511758673146111e+26,14:54:16.42,+42:33:28.6,T21t15/VLASS2.2.ql.T21t15.J145630+423000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aangpkx,VLASS1.1v2,0.268,0.105,0.0699,-875.45,1.3342850302676717e+28,17:01:21.37,+32:47:09.1,T19t22/VLASS1.1.ql.T19t22.J165947+323000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aangpkx,VLASS2.1,0.288,0.121,0.0699,128.55,1.537604653927507e+28,17:01:21.37,+32:47:09.1,T19t22/VLASS2.1.ql.T19t22.J165947+323000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aangpkx,VLASS3.1,0.391,0.169,0.0699,995.55,2.147563524907015e+28,17:01:21.37,+32:47:09.1,T19t22/VLASS3.1.ql.T19t22.J165947+323000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aanhpii,VLASS1.1v2,0.318,0.115,0.07,-426.08,1.4657467947009e+28,17:36:02.07,+53:09:07.1,T24t18/VLASS1.1.ql.T24t18.J173633+533000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aanhpii,VLASS2.1,0.428,0.158,0.07,627.92,2.013808639676019e+28,17:36:02.07,+53:09:07.1,T24t18/VLASS2.1.ql.T24t18.J173633+533000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aanhpii,VLASS3.1,0.24,0.12,0.07,1548.92,1.5294749162096348e+28,17:36:02.07,+53:09:07.1,T24t18/VLASS3.1.ql.T24t18.J173633+533000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aankxqv,VLASS1.1v2,0.305,0.107,0.099,-146.38,2.837128140056042e+28,18:10:37.40,+33:06:26.7,T19t23/VLASS1.1.ql.T19t23.J181146+333000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aankxqv,VLASS2.1,0.479,0.144,0.099,870.62,3.818191141757664e+28,18:10:37.40,+33:06:26.7,T19t23/VLASS2.1.ql.T19t23.J181146+333000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aankxqv,VLASS3.1,0.169,0.094,0.099,1744.62,2.492430328647364e+28,18:10:37.40,+33:06:26.7,T19t23/VLASS3.1.ql.T19t23.J181146+333000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aanlyba,VLASS1.1v2,0.73,0.134,0.031,-190.39,3.16875891275159e+27,16:26:36.66,+39:51:30.9,T20t21/VLASS1.1.ql.T20t21.J162818+393000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aanlyba,VLASS2.1,0.441,0.132,0.031,877.61,3.1214640036060434e+27,16:26:36.66,+39:51:30.9,T20t21/VLASS2.1.ql.T20t21.J162818+393000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aanlyba,VLASS3.1,0.536,0.162,0.031,1770.61,3.830887640789235e+27,16:26:36.66,+39:51:30.9,T20t21/VLASS3.1.ql.T20t21.J162818+393000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aannern,VLASS1.2v2,0.353,0.115,0.03329,339.61,3.146590149352866e+27,15:55:01.95,+41:34:41.0,T21t16/VLASS1.2.ql.T21t16.J155539+413000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aannern,VLASS2.2,0.439,0.15,0.03329,1264.61,4.104248020895042e+27,15:55:01.95,+41:34:41.0,T21t16/VLASS2.2.ql.T21t16.J155539+413000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aansqom,VLASS2.1,0.726,0.194,0.03,-187.49,4.2901145712452906e+27,16:44:10.83,+39:47:19.4,T20t21/VLASS2.1.ql.T20t21.J164344+393000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aansqom,VLASS3.1,0.977,0.242,0.03,705.51,5.35158621773897e+27,16:44:10.83,+39:47:19.4,T20t21/VLASS3.1.ql.T20t21.J164344+393000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aansqov,VLASS1.2v2,0.537,0.17,0.07,-754.27,2.1667561312969825e+28,16:44:37.28,+40:08:50.6,T21t17/VLASS1.2.ql.T21t17.J164423+403000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aansqov,VLASS2.2,0.365,0.132,0.07,170.73,1.6824224078305982e+28,16:44:37.28,+40:08:50.6,T21t17/VLASS2.2.ql.T21t17.J164423+403000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aansqun,VLASS1.2v2,0.321,0.107,0.05964,303.69,9.757853721675096e+27,16:45:10.09,+42:43:04.3,T21t17/VLASS1.2.ql.T21t17.J164545+423000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aansqun,VLASS2.2,0.257,0.109,0.05964,1228.69,9.940243510865283e+27,16:45:10.09,+42:43:04.3,T21t17/VLASS2.2.ql.T21t17.J164545+423000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aanxlcr,VLASS1.1v2,0.203,0.097,0.063,-163.46,9.917264044862043e+27,16:54:36.57,+37:56:44.7,T20t22/VLASS1.1.ql.T20t22.J165530+373000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aanxlcr,VLASS2.1,0.27,0.11,0.063,873.54,1.1246381906544588e+28,16:54:36.57,+37:56:44.7,T20t22/VLASS2.1.ql.T20t22.J165530+373000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aanxlcr,VLASS3.1,0.289,0.137,0.063,1781.54,1.4006857465423718e+28,16:54:36.57,+37:56:44.7,T20t22/VLASS3.1.ql.T20t22.J165530+373000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aanygjk,VLASS1.1v2,0.279,0.122,0.049,-631.45,7.397906575534516e+27,18:12:15.34,+56:37:11.7,T24t19/VLASS1.1.ql.T24t19.J181043+563000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aanygjk,VLASS2.1,0.379,0.128,0.049,456.55,7.761738046462442e+27,18:12:15.34,+56:37:11.7,T24t19/VLASS2.1.ql.T24t19.J181043+563000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aanygjk,VLASS3.1,0.245,0.107,0.049,1348.55,6.488327898214697e+27,18:12:15.34,+56:37:11.7,T24t19/VLASS3.1.ql.T24t19.J181043+563000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aaotzhu,VLASS1.2v2,0.388,0.11,0.07,340.64,1.4020186731921654e+28,14:52:49.54,+18:04:48.9,T15t20/VLASS1.2.ql.T15t20.J145044+183000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aaotzhu,VLASS2.2,0.223,0.104,0.07,1269.64,1.3255449273816832e+28,14:52:49.54,+18:04:48.9,T15t20/VLASS2.2.ql.T15t20.J145044+183000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aaoufjt,VLASS1.1v2,0.275,0.113,0.0298,-530.42,2.464950701428319e+27,14:21:17.23,+35:30:31.7,T19t18/VLASS1.1.ql.T19t18.J142158+353000.10.2048.v2.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aaoufjt,VLASS2.1,0.383,0.128,0.0298,479.58,2.792156546750662e+27,14:21:17.23,+35:30:31.7,T19t18/VLASS2.1.ql.T19t18.J142158+353000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aaoufjt,VLASS3.1,0.29,0.089,0.0298,1398.58,1.9414213489125693e+27,14:21:17.23,+35:30:31.7,T19t18/VLASS3.1.ql.T19t18.J142158+353000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aaovbiy,VLASS1.1v2,0.248,0.095,0.08,-204.38,1.603363246206424e+28,15:26:38.30,+28:51:58.5,T18t21/VLASS1.1.ql.T18t21.J152454+283000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aaovbiy,VLASS2.1,0.352,0.131,0.08,898.62,2.2109535289793848e+28,15:26:38.30,+28:51:58.5,T18t21/VLASS2.1.ql.T18t21.J152454+283000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aaovbiy,VLASS3.1,0.282,0.127,0.08,1733.62,2.143443497560166e+28,15:26:38.30,+28:51:58.5,T18t21/VLASS3.1.ql.T18t21.J152454+283000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aaoxrup,VLASS1.1v2,0.389,0.133,0.06,-902.5,1.2281993216428242e+28,16:00:51.98,+56:21:09.0,T24t17/VLASS1.1.ql.T24t17.J160334+563000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aaoxrup,VLASS2.1,0.421,0.132,0.06,148.5,1.2189647402770886e+28,16:00:51.98,+56:21:09.0,T24t17/VLASS2.1.ql.T24t17.J160334+563000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aaoxrup,VLASS3.1,0.28,0.113,0.06,1040.5,1.0435076943281138e+28,16:00:51.98,+56:21:09.0,T24t17/VLASS3.1.ql.T24t17.J160334+563000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aaphzut,VLASS1.2v2,0.46,0.166,0.086,370.83,3.2641510192436144e+28,12:29:17.58,+06:20:28.1,T12t19/VLASS1.2.ql.T12t19.J123009+063000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aaphzut,VLASS2.2,0.273,0.124,0.086,1270.83,2.4382814842542664e+28,12:29:17.58,+06:20:28.1,T12t19/VLASS2.2.ql.T12t19.J123009+063000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aapictz,VLASS1.2v2,0.413,0.179,0.09,351.82,3.8756481378135833e+28,11:59:37.00,+27:31:50.0,T17t16/VLASS1.2.ql.T17t16.J115956+273000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aapictz,VLASS2.2,0.244,0.107,0.09,1293.82,2.316728216458398e+28,11:59:37.00,+27:31:50.0,T17t16/VLASS2.2.ql.T17t16.J115956+273000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aaqcqvr,VLASS1.2v2,0.351,0.141,0.07,345.78,1.7971330265463206e+28,12:55:24.66,+45:34:42.2,T22t13/VLASS1.2.ql.T22t13.J125344+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aaqcqvr,VLASS2.2,0.286,0.113,0.07,1302.78,1.440255546097406e+28,12:55:24.66,+45:34:42.2,T22t13/VLASS2.2.ql.T22t13.J125344+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aaqcugm,VLASS1.1v2,0.308,0.111,0.06,-166.22,1.0250385315966429e+28,13:28:12.72,+53:54:57.7,T24t14/VLASS1.1.ql.T24t14.J132954+533000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aaqcugm,VLASS2.1,0.388,0.166,0.06,820.78,1.5329405067120964e+28,13:28:12.72,+53:54:57.7,T24t14/VLASS2.1.ql.T24t14.J132954+533000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aaqcugm,VLASS3.1,0.209,0.079,0.06,1741.78,7.29531927893106e+27,13:28:12.72,+53:54:57.7,T24t14/VLASS3.1.ql.T24t14.J132954+533000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aaqedfj,VLASS1.1v2,0.314,0.128,0.0623,-215.27,1.2784982570318637e+28,13:45:25.21,+26:25:27.2,T17t19/VLASS1.1.ql.T17t19.J134534+263000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aaqedfj,VLASS2.1,0.479,0.146,0.0623,855.73,1.4582870744269697e+28,13:45:25.21,+26:25:27.2,T17t19/VLASS2.1.ql.T17t19.J134534+263000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aaqedfj,VLASS3.1,0.284,0.125,0.0623,1761.73,1.2485334541326796e+28,13:45:25.21,+26:25:27.2,T17t19/VLASS3.1.ql.T17t19.J134534+263000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aaqehoc,VLASS1.2v2,0.287,0.121,0.0622,327.72,1.2045351346746188e+28,15:12:44.54,+40:06:35.8,T21t16/VLASS1.2.ql.T21t16.J151303+403000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF18aaqehoc,VLASS2.2,0.362,0.116,0.0622,1252.72,1.154760955555833e+28,15:12:44.54,+40:06:35.8,T21t16/VLASS2.2.ql.T21t16.J151303+403000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
